array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
,,,,56.0,106.0,206.0,109
,,,,134.0,148.0,80.0,175
,,,,16.0,170.0,92.0,17
,,,,34.0,202.0,169.0,58
,,,,91.0,224.0,212.0,251
,,,,106.0,14.0,155.0,198
,,,,229.0,72.0,91.0,226
,,,,101.0,183.0,178.0,16
,,,,208.0,103.0,191.0,59
,,,,116.0,221.0,2.0,136
,,,,156.0,29.0,214.0,172
,,,,0.0,189.0,30.0,238
,,,,254.0,96.0,104.0,19
,,,,92.0,254.0,155.0,179
,,,,184.0,22.0,116.0,65
,,,,131.0,49.0,24.0,148
,,,,164.0,240.0,226.0,154
,,,,229.0,17.0,64.0,28
,,,,70.0,101.0,196.0,64
,,,,71.0,16.0,212.0,0
,,,,71.0,156.0,208.0,84
,,,,6.0,167.0,242.0,125
,,,,22.0,164.0,130.0,2
,,,,75.0,142.0,153.0,131
,,,,135.0,188.0,142.0,20
,,,,240.0,199.0,158.0,242
,,,,127.0,226.0,223.0,63
,,,,14.0,111.0,35.0,209
,,,,175.0,87.0,15.0,246
,,,,253.0,193.0,38.0,44
,,,,18.0,54.0,67.0,100
,,,,120.0,148.0,165.0,63
,,,,189.0,142.0,12.0,71
,,,,29.0,114.0,148.0,140
,,,,38.0,230.0,49.0,176
,,,,228.0,110.0,36.0,40
,,,,46.0,110.0,97.0,64
,,,,176.0,203.0,6.0,155
,,,,137.0,232.0,163.0,104
,,,,182.0,205.0,45.0,60
,,,,130.0,203.0,160.0,188
,,,,87.0,32.0,5.0,69
,,,,225.0,82.0,92.0,43
,,,,24.0,142.0,46.0,92
,,,,170.0,114.0,209.0,15
,,,,47.0,227.0,36.0,252
,,,,82.0,250.0,110.0,70
,,,,31.0,155.0,231.0,74
,,,,252.0,92.0,64.0,255
,,,,179.0,155.0,83.0,91
,,,,27.0,164.0,164.0,7
,,,,150.0,52.0,170.0,113
,,,,50.0,154.0,12.0,32
,,,,231.0,205.0,251.0,239
,,,,210.0,210.0,91.0,173
,,,,24.0,164.0,238.0,25
,,,,87.0,184.0,140.0,130
,,,,178.0,134.0,208.0,106
,,,,213.0,5.0,88.0,93
,,,,104.0,24.0,215.0,34
,,,,170.0,6.0,47.0,40
,,,,228.0,251.0,102.0,61
,,,,47.0,154.0,187.0,152
,,,,79.0,34.0,220.0,91
,,,,22.0,192.0,181.0,15
,,,,213.0,154.0,121.0,39
,,,,201.0,160.0,44.0,43
,,,,228.0,152.0,75.0,95
,,,,32.0,72.0,101.0,211
,,,,141.0,42.0,78.0,73
,,,,252.0,47.0,92.0,221
,,,,218.0,146.0,250.0,161
,,,,252.0,234.0,22.0,145
,,,,101.0,119.0,56.0,68
,,,,51.0,34.0,72.0,237
,,,,49.0,77.0,186.0,227
,,,,227.0,157.0,129.0,170
,,,,194.0,83.0,60.0,24
,,,,47.0,74.0,92.0,177
,,,,205.0,209.0,81.0,107
,,,,210.0,158.0,129.0,62
,,,,235.0,219.0,235.0,231
,,,,124.0,9.0,62.0,185
,,,,188.0,58.0,19.0,141
,,,,14.0,26.0,244.0,153
,,,,79.0,21.0,175.0,69
,,,,113.0,237.0,149.0,228
,,,,166.0,239.0,12.0,160
,,,,248.0,97.0,131.0,149
,,,,166.0,196.0,1.0,242
,,,,186.0,102.0,7.0,45
,,,,20.0,66.0,240.0,234
,,,,72.0,252.0,53.0,153
,,,,205.0,64.0,60.0,128
,,,,170.0,69.0,137.0,202
,,,,177.0,198.0,200.0,6
,,,,115.0,124.0,106.0,143
,,,,126.0,207.0,234.0,220
,,,,25.0,212.0,34.0,93
,,,,23.0,138.0,199.0,18
,,,,3.0,16.0,207.0,52
,,,,25.0,121.0,222.0,110
,,,,101.0,0.0,113.0,101
,,,,124.0,44.0,84.0,228
,,,,153.0,30.0,43.0,160
,,,,147.0,118.0,173.0,191
,,,,192.0,190.0,29.0,178
,,,,239.0,246.0,93.0,41
,,,,160.0,19.0,67.0,164
,,,,245.0,69.0,130.0,222
,,,,185.0,187.0,246.0,92
,,,,229.0,3.0,163.0,145
,,,,22.0,68.0,7.0,117
,,,,154.0,166.0,95.0,243
,,,,13.0,137.0,180.0,16
,,,,198.0,56.0,8.0,152
,,,,99.0,31.0,96.0,118
,,,,170.0,103.0,53.0,65
,,,,207.0,113.0,59.0,161
,,,,224.0,107.0,154.0,91
,,,,29.0,161.0,176.0,22
,,,,150.0,86.0,7.0,10
,,,,126.0,36.0,24.0,125
,,,,163.0,151.0,123.0,122
,,,,109.0,48.0,183.0,13
,,,,101.0,35.0,252.0,178
,,,,69.0,131.0,99.0,221
,,,,7.0,253.0,187.0,105
,,,,59.0,96.0,128.0,4
,,,,252.0,137.0,86.0,188
,,,,236.0,16.0,2.0,232
,,,,62.0,165.0,68.0,112
,,,,254.0,123.0,228.0,185
,,,,228.0,121.0,49.0,132
,,,,84.0,55.0,95.0,47
,,,,176.0,207.0,230.0,37
,,,,172.0,132.0,167.0,38
,,,,242.0,127.0,229.0,69
,,,,196.0,205.0,84.0,81
,,,,197.0,201.0,38.0,181
,,,,135.0,37.0,89.0,25
,,,,117.0,230.0,112.0,26
,,,,116.0,254.0,238.0,217
,,,,147.0,238.0,202.0,16
,,,,83.0,84.0,114.0,77
,,,,233.0,50.0,173.0,90
,,,,241.0,72.0,85.0,7
,,,,239.0,135.0,35.0,154
,,,,249.0,112.0,76.0,47
,,,,146.0,200.0,193.0,102
,,,,242.0,67.0,9.0,146
,,,,4.0,237.0,137.0,97
,,,,251.0,211.0,144.0,87
,,,,153.0,231.0,39.0,143
,,,,152.0,16.0,132.0,206
,,,,181.0,135.0,99.0,183
,,,,251.0,137.0,187.0,164
,,,,75.0,172.0,48.0,5
,,,,249.0,52.0,239.0,103
,,,,36.0,50.0,34.0,200
,,,,6.0,163.0,105.0,16
,,,,65.0,186.0,156.0,168
,,,,32.0,87.0,36.0,92
,,,,14.0,22.0,21.0,156
,,,,192.0,218.0,137.0,109
,,,,227.0,231.0,16.0,46
,,,,59.0,75.0,78.0,15
,,,,173.0,189.0,240.0,175
,,,,195.0,159.0,16.0,146
,,,,179.0,149.0,48.0,42
,,,,164.0,118.0,123.0,87
,,,,51.0,94.0,181.0,83
,,,,44.0,192.0,247.0,56
,,,,221.0,28.0,235.0,0
,,,,37.0,157.0,111.0,245
,,,,171.0,56.0,48.0,133
,,,,171.0,210.0,218.0,255
,,,,55.0,8.0,234.0,206
,,,,114.0,231.0,73.0,201
,,,,19.0,48.0,156.0,229
,,,,202.0,17.0,156.0,56
,,,,252.0,154.0,135.0,211
,,,,203.0,238.0,114.0,240
,,,,175.0,151.0,239.0,209
,,,,136.0,252.0,175.0,127
,,,,196.0,164.0,163.0,30
,,,,179.0,48.0,65.0,120
,,,,189.0,66.0,164.0,76
,,,,59.0,255.0,253.0,41
,,,,27.0,57.0,132.0,12
,,,,202.0,113.0,200.0,90
,,,,245.0,183.0,96.0,252
,,,,138.0,66.0,244.0,93
,,,,154.0,97.0,253.0,211
,,,,142.0,11.0,48.0,137
,,,,27.0,125.0,226.0,97
,,,,113.0,196.0,102.0,99
,,,,163.0,135.0,49.0,33
,,,,47.0,159.0,152.0,250
,,,,250.0,165.0,80.0,56
,,,,115.0,38.0,133.0,43
,,,,31.0,145.0,242.0,195
,,,,181.0,186.0,99.0,33
,,,,71.0,17.0,241.0,100
,,,,220.0,68.0,52.0,11
,,,,17.0,165.0,252.0,190
,,,,209.0,22.0,230.0,196
,,,,35.0,90.0,140.0,27
,,,,95.0,168.0,153.0,75
,,,,209.0,160.0,222.0,46
,,,,221.0,247.0,245.0,17
,,,,158.0,132.0,172.0,132
,,,,192.0,66.0,56.0,172
,,,,189.0,241.0,158.0,231
,,,,173.0,162.0,173.0,44
,,,,196.0,62.0,37.0,39
,,,,150.0,61.0,228.0,82
,,,,171.0,250.0,235.0,57
,,,,111.0,150.0,158.0,68
,,,,175.0,3.0,228.0,82
,,,,81.0,72.0,78.0,51
,,,,152.0,83.0,189.0,153
,,,,241.0,232.0,43.0,208
,,,,185.0,104.0,206.0,71
,,,,30.0,69.0,206.0,115
,,,,135.0,141.0,187.0,47
,,,,241.0,5.0,215.0,217
,,,,246.0,247.0,37.0,192
,,,,55.0,130.0,138.0,21
,,,,152.0,106.0,226.0,208
,,,,172.0,167.0,171.0,113
,,,,169.0,8.0,234.0,62
,,,,132.0,167.0,88.0,190
,,,,76.0,168.0,118.0,128
,,,,213.0,18.0,169.0,3
,,,,159.0,63.0,181.0,83
,,,,152.0,25.0,236.0,127
,,,,220.0,9.0,126.0,166
,,,,228.0,144.0,192.0,0
,,,,255.0,139.0,160.0,187
,,,,50.0,239.0,81.0,131
,,,,55.0,68.0,114.0,21
,,,,128.0,16.0,99.0,190
,,,,86.0,200.0,117.0,227
,,,,46.0,110.0,214.0,63
,,,,237.0,114.0,172.0,56
,,,,214.0,98.0,184.0,104
,,,,104.0,50.0,124.0,249
,,,,4.0,178.0,240.0,121
,,,,70.0,234.0,181.0,166
,,,,158.0,51.0,80.0,59
,,,,181.0,96.0,231.0,51
,,,,35.0,66.0,94.0,65
,,,,53.0,223.0,244.0,238
,,,,186.0,189.0,19.0,235
,,,,94.0,33.0,203.0,202
,,,,53.0,150.0,207.0,161
,,,,216.0,12.0,208.0,233
,,,,161.0,202.0,191.0,72
,,,,25.0,107.0,60.0,187
,,,,89.0,15.0,56.0,182
,,,,186.0,161.0,242.0,144
,,,,61.0,55.0,148.0,64
,,,,232.0,237.0,39.0,61
,,,,46.0,177.0,93.0,200
,,,,64.0,54.0,97.0,212
,,,,26.0,182.0,239.0,75
,,,,109.0,177.0,12.0,152
,,,,141.0,121.0,76.0,218
,,,,172.0,193.0,181.0,63
,,,,211.0,33.0,114.0,66
,,,,212.0,12.0,124.0,19
,,,,114.0,199.0,202.0,142
,,,,155.0,249.0,205.0,197
,,,,183.0,76.0,226.0,60
,,,,184.0,76.0,172.0,31
,,,,0.0,133.0,246.0,30
,,,,181.0,101.0,246.0,74
,,,,57.0,138.0,131.0,48
,,,,185.0,97.0,132.0,137
,,,,118.0,156.0,205.0,48
,,,,86.0,64.0,197.0,108
,,,,112.0,223.0,36.0,96
,,,,8.0,56.0,163.0,178
,,,,223.0,72.0,182.0,108
,,,,229.0,83.0,215.0,30
,,,,179.0,177.0,45.0,112
,,,,158.0,209.0,175.0,165
,,,,62.0,53.0,61.0,9
,,,,162.0,103.0,139.0,85
,,,,19.0,191.0,120.0,35
,,,,7.0,179.0,237.0,168
,,,,227.0,139.0,191.0,47
,,,,63.0,25.0,86.0,164
,,,,73.0,98.0,178.0,240
,,,,139.0,172.0,173.0,79
,,,,213.0,188.0,146.0,169
,,,,247.0,240.0,253.0,5
,,,,200.0,113.0,34.0,122
,,,,212.0,209.0,236.0,170
,,,,88.0,56.0,244.0,208
,,,,245.0,210.0,86.0,188
,,,,102.0,131.0,149.0,182
,,,,93.0,71.0,235.0,28
,,,,231.0,243.0,133.0,198
,,,,149.0,37.0,155.0,184
,,,,48.0,61.0,174.0,116
,,,,145.0,40.0,1.0,180
,,,,4.0,179.0,102.0,15
,,,,123.0,187.0,106.0,148
,,,,195.0,154.0,209.0,47
,,,,41.0,66.0,130.0,109
,,,,176.0,70.0,212.0,23
,,,,191.0,26.0,171.0,145
,,,,119.0,49.0,136.0,45
,,,,116.0,219.0,221.0,63
,,,,182.0,105.0,83.0,103
,,,,35.0,74.0,114.0,102
,,,,25.0,210.0,78.0,71
,,,,163.0,188.0,221.0,232
,,,,169.0,103.0,85.0,63
,,,,169.0,157.0,152.0,103
,,,,205.0,241.0,194.0,88
,,,,91.0,223.0,210.0,24
,,,,133.0,216.0,73.0,222
,,,,75.0,129.0,244.0,28
,,,,2.0,195.0,247.0,92
,,,,75.0,70.0,48.0,198
,,,,91.0,209.0,89.0,21
,,,,219.0,82.0,116.0,249
,,,,18.0,37.0,161.0,197
,,,,136.0,170.0,126.0,118
,,,,86.0,6.0,141.0,180
,,,,175.0,234.0,108.0,232
,,,,170.0,215.0,159.0,156
,,,,179.0,57.0,20.0,33
,,,,247.0,47.0,195.0,91
,,,,20.0,43.0,134.0,212
,,,,46.0,183.0,99.0,152
,,,,176.0,78.0,95.0,94
,,,,242.0,220.0,125.0,122
,,,,91.0,79.0,161.0,143
,,,,52.0,165.0,189.0,167
,,,,190.0,98.0,64.0,253
,,,,163.0,66.0,244.0,71
,,,,148.0,246.0,236.0,106
,,,,1.0,129.0,186.0,186
,,,,136.0,183.0,88.0,134
,,,,233.0,107.0,200.0,227
,,,,213.0,215.0,179.0,52
,,,,252.0,191.0,111.0,53
,,,,245.0,134.0,175.0,33
,,,,92.0,195.0,70.0,114
,,,,47.0,12.0,117.0,30
,,,,122.0,61.0,46.0,52
,,,,58.0,130.0,2.0,15
,,,,119.0,101.0,216.0,6
,,,,106.0,55.0,141.0,41
,,,,179.0,95.0,54.0,20
,,,,64.0,125.0,74.0,112
,,,,205.0,105.0,235.0,81
,,,,111.0,73.0,46.0,139
,,,,138.0,18.0,112.0,52
,,,,215.0,200.0,122.0,188
,,,,219.0,223.0,225.0,239
,,,,188.0,109.0,149.0,187
,,,,241.0,51.0,139.0,150
,,,,36.0,36.0,57.0,62
,,,,77.0,217.0,9.0,37
,,,,22.0,90.0,243.0,244
,,,,174.0,110.0,125.0,85
,,,,247.0,208.0,254.0,155
,,,,247.0,150.0,249.0,185
,,,,31.0,65.0,158.0,201
,,,,34.0,66.0,142.0,86
,,,,235.0,49.0,90.0,25
,,,,136.0,64.0,14.0,181
,,,,148.0,21.0,108.0,6
,,,,161.0,204.0,221.0,106
,,,,81.0,17.0,136.0,100
,,,,115.0,236.0,15.0,175
,,,,134.0,97.0,195.0,239
,,,,68.0,84.0,19.0,55
,,,,23.0,153.0,242.0,245
,,,,182.0,53.0,15.0,124
,,,,69.0,168.0,66.0,134
,,,,149.0,120.0,118.0,227
,,,,67.0,123.0,55.0,109
,,,,105.0,225.0,46.0,32
,,,,22.0,83.0,246.0,214
,,,,62.0,29.0,173.0,126
,,,,18.0,22.0,98.0,57
,,,,220.0,187.0,202.0,123
,,,,214.0,179.0,59.0,54
,,,,220.0,232.0,155.0,24
,,,,111.0,109.0,151.0,194
,,,,251.0,58.0,103.0,197
,,,,195.0,146.0,26.0,119
,,,,78.0,138.0,36.0,101
,,,,84.0,52.0,37.0,65
,,,,104.0,39.0,89.0,213
,,,,19.0,233.0,31.0,42
,,,,168.0,158.0,8.0,249
,,,,91.0,180.0,56.0,185
,,,,49.0,81.0,234.0,64
,,,,10.0,9.0,237.0,146
,,,,230.0,46.0,59.0,162
,,,,133.0,248.0,192.0,102
,,,,246.0,199.0,30.0,39
,,,,58.0,209.0,150.0,67
,,,,,208.0,85.0,202
,,,,,40.0,67.0,194
,,,,,53.0,45.0,52
,,,,,85.0,207.0,194
,,,,,166.0,118.0,249
,,,,,20.0,17.0,248
,,,,,149.0,245.0,50
,,,,,179.0,12.0,92
,,,,,170.0,22.0,117
,,,,,202.0,177.0,239
,,,,,109.0,132.0,200
,,,,,201.0,84.0,197
,,,,,12.0,45.0,230
,,,,,173.0,207.0,121
,,,,,169.0,32.0,249
,,,,,184.0,230.0,208
,,,,,231.0,188.0,205
,,,,,93.0,60.0,35
,,,,,149.0,83.0,54
,,,,,103.0,164.0,0
,,,,,208.0,203.0,90
,,,,,134.0,62.0,127
,,,,,31.0,148.0,213
,,,,,100.0,248.0,128
,,,,,199.0,194.0,73
,,,,,76.0,44.0,150
,,,,,251.0,38.0,88
,,,,,85.0,127.0,50
,,,,,32.0,91.0,214
,,,,,176.0,219.0,51
,,,,,68.0,12.0,35
,,,,,162.0,219.0,192
,,,,,171.0,39.0,68
,,,,,149.0,173.0,43
,,,,,129.0,207.0,161
,,,,,211.0,144.0,246
,,,,,74.0,48.0,76
,,,,,197.0,228.0,80
,,,,,149.0,25.0,125
,,,,,162.0,21.0,31
,,,,,99.0,105.0,213
,,,,,254.0,71.0,45
,,,,,253.0,22.0,140
,,,,,205.0,107.0,83
,,,,,108.0,109.0,113
,,,,,207.0,91.0,7
,,,,,238.0,60.0,6
,,,,,123.0,88.0,183
,,,,,105.0,92.0,15
,,,,,45.0,194.0,66
,,,,,61.0,238.0,94
,,,,,26.0,233.0,177
,,,,,28.0,66.0,229
,,,,,20.0,217.0,167
,,,,,198.0,213.0,18
,,,,,200.0,235.0,154
,,,,,159.0,91.0,32
,,,,,191.0,51.0,96
,,,,,126.0,94.0,219
,,,,,15.0,98.0,82
,,,,,58.0,102.0,248
,,,,,132.0,73.0,69
,,,,,220.0,66.0,17
,,,,,146.0,68.0,118
,,,,,252.0,111.0,237
,,,,,242.0,130.0,139
,,,,,48.0,54.0,227
,,,,,252.0,165.0,235
,,,,,209.0,105.0,17
,,,,,122.0,83.0,251
,,,,,137.0,81.0,122
,,,,,123.0,181.0,209
,,,,,181.0,103.0,95
,,,,,136.0,249.0,140
,,,,,60.0,109.0,12
,,,,,216.0,199.0,137
,,,,,84.0,141.0,119
,,,,,220.0,89.0,231
,,,,,244.0,218.0,117
,,,,,62.0,181.0,50
,,,,,62.0,73.0,88
,,,,,124.0,28.0,57
,,,,,232.0,165.0,132
,,,,,3.0,100.0,96
,,,,,217.0,175.0,4
,,,,,214.0,56.0,92
,,,,,117.0,199.0,232
,,,,,163.0,152.0,240
,,,,,15.0,76.0,51
,,,,,137.0,87.0,115
,,,,,2.0,217.0,150
,,,,,44.0,232.0,234
,,,,,182.0,84.0,186
,,,,,159.0,4.0,156
,,,,,45.0,238.0,191
,,,,,155.0,71.0,95
,,,,,209.0,58.0,154
,,,,,190.0,41.0,2
,,,,,107.0,183.0,149
,,,,,102.0,235.0,92
,,,,,180.0,43.0,28
,,,,,241.0,162.0,86
,,,,,90.0,24.0,203
,,,,,128.0,209.0,94
,,,,,102.0,158.0,226
,,,,,155.0,109.0,232
,,,,,81.0,121.0,221
,,,,,66.0,170.0,207
,,,,,91.0,85.0,131
,,,,,133.0,205.0,15
,,,,,89.0,67.0,147
,,,,,30.0,5.0,97
,,,,,11.0,61.0,0
,,,,,101.0,175.0,121
,,,,,245.0,60.0,143
,,,,,57.0,163.0,124
,,,,,171.0,41.0,159
,,,,,214.0,207.0,148
,,,,,18.0,146.0,154
,,,,,178.0,251.0,100
,,,,,2.0,116.0,156
,,,,,154.0,36.0,238
,,,,,77.0,117.0,216
,,,,,159.0,131.0,89
,,,,,193.0,155.0,238
,,,,,8.0,183.0,128
,,,,,192.0,175.0,222
,,,,,103.0,165.0,238
,,,,,239.0,149.0,112
,,,,,76.0,14.0,128
,,,,,125.0,184.0,186
,,,,,70.0,161.0,195
,,,,,74.0,137.0,202
,,,,,233.0,248.0,29
,,,,,18.0,144.0,152
,,,,,167.0,41.0,126
,,,,,84.0,27.0,34
,,,,,78.0,54.0,173
,,,,,252.0,239.0,126
,,,,,22.0,36.0,230
,,,,,252.0,176.0,56
,,,,,20.0,188.0,39
,,,,,187.0,148.0,254
,,,,,133.0,71.0,49
,,,,,91.0,87.0,1
,,,,,66.0,151.0,153
,,,,,196.0,179.0,66
,,,,,99.0,14.0,157
,,,,,35.0,222.0,194
,,,,,64.0,36.0,11
,,,,,120.0,211.0,206
,,,,,112.0,111.0,207
,,,,,13.0,122.0,214
,,,,,64.0,112.0,240
,,,,,147.0,130.0,18
,,,,,50.0,180.0,208
,,,,,104.0,68.0,174
,,,,,29.0,246.0,106
,,,,,219.0,60.0,15
,,,,,159.0,130.0,186
,,,,,109.0,185.0,213
,,,,,218.0,66.0,7
,,,,,11.0,231.0,187
,,,,,183.0,96.0,201
,,,,,227.0,241.0,186
,,,,,144.0,121.0,25
,,,,,162.0,128.0,144
,,,,,100.0,58.0,87
,,,,,87.0,48.0,158
,,,,,254.0,19.0,67
,,,,,132.0,206.0,140
,,,,,130.0,46.0,244
,,,,,26.0,169.0,161
,,,,,236.0,101.0,109
,,,,,56.0,110.0,124
,,,,,16.0,23.0,119
,,,,,145.0,56.0,171
,,,,,147.0,108.0,17
,,,,,112.0,157.0,127
,,,,,5.0,122.0,84
,,,,,255.0,67.0,131
,,,,,58.0,103.0,38
,,,,,161.0,16.0,5
,,,,,157.0,59.0,98
,,,,,1.0,50.0,82
,,,,,116.0,229.0,7
,,,,,157.0,134.0,48
,,,,,202.0,39.0,154
,,,,,180.0,217.0,254
,,,,,165.0,251.0,186
,,,,,231.0,83.0,148
,,,,,210.0,7.0,230
,,,,,162.0,141.0,195
,,,,,218.0,142.0,142
,,,,,197.0,90.0,94
,,,,,68.0,142.0,154
,,,,,181.0,100.0,25
,,,,,111.0,52.0,54
,,,,,254.0,182.0,191
,,,,,62.0,141.0,163
,,,,,208.0,168.0,184
,,,,,180.0,120.0,11
,,,,,197.0,162.0,240
,,,,,216.0,161.0,149
,,,,,106.0,55.0,9
,,,,,205.0,66.0,251
,,,,,253.0,237.0,227
,,,,,12.0,177.0,103
,,,,,1.0,175.0,105
,,,,,75.0,148.0,3
,,,,,175.0,226.0,175
,,,,,164.0,169.0,105
,,,,,10.0,218.0,233
,,,,,143.0,24.0,81
,,,,,162.0,225.0,233
,,,,,101.0,7.0,64
,,,,,98.0,127.0,114
,,,,,126.0,216.0,210
,,,,,12.0,43.0,89
,,,,,85.0,207.0,201
,,,,,70.0,74.0,179
,,,,,96.0,5.0,44
,,,,,63.0,130.0,24
,,,,,115.0,10.0,137
,,,,,174.0,129.0,31
,,,,,203.0,8.0,70
,,,,,158.0,78.0,140
,,,,,254.0,238.0,95
,,,,,40.0,164.0,59
,,,,,209.0,1.0,112
,,,,,20.0,227.0,93
,,,,,22.0,137.0,124
,,,,,211.0,43.0,130
,,,,,117.0,82.0,69
,,,,,51.0,171.0,101
,,,,,238.0,206.0,248
,,,,,226.0,230.0,216
,,,,,229.0,251.0,232
,,,,,170.0,24.0,137
,,,,,153.0,103.0,26
,,,,,235.0,155.0,51
,,,,,225.0,244.0,7
,,,,,130.0,171.0,122
,,,,,213.0,126.0,166
,,,,,52.0,31.0,120
,,,,,206.0,157.0,253
,,,,,144.0,117.0,97
,,,,,196.0,72.0,38
,,,,,255.0,167.0,60
,,,,,64.0,183.0,41
,,,,,23.0,99.0,172
,,,,,104.0,35.0,227
,,,,,52.0,40.0,125
,,,,,61.0,242.0,203
,,,,,136.0,79.0,140
,,,,,248.0,70.0,249
,,,,,55.0,163.0,35
,,,,,1.0,82.0,166
,,,,,13.0,174.0,180
,,,,,97.0,69.0,84
,,,,,52.0,24.0,91
,,,,,254.0,169.0,0
,,,,,228.0,188.0,106
,,,,,156.0,20.0,148
,,,,,200.0,120.0,245
,,,,,180.0,62.0,186
,,,,,192.0,4.0,111
,,,,,124.0,248.0,101
,,,,,5.0,97.0,196
,,,,,146.0,144.0,8
,,,,,3.0,166.0,209
,,,,,32.0,97.0,220
,,,,,200.0,233.0,176
,,,,,197.0,9.0,108
,,,,,116.0,230.0,31
,,,,,236.0,141.0,170
,,,,,79.0,72.0,193
,,,,,65.0,72.0,3
,,,,,222.0,95.0,212
,,,,,213.0,64.0,79
,,,,,133.0,76.0,107
,,,,,128.0,200.0,122
,,,,,15.0,250.0,120
,,,,,154.0,26.0,22
,,,,,39.0,59.0,59
,,,,,225.0,1.0,100
,,,,,114.0,106.0,250
,,,,,248.0,45.0,195
,,,,,41.0,102.0,212
,,,,,159.0,133.0,101
,,,,,106.0,19.0,255
,,,,,72.0,217.0,70
,,,,,90.0,12.0,220
,,,,,1.0,236.0,199
,,,,,116.0,90.0,231
,,,,,50.0,25.0,206
,,,,,147.0,45.0,217
,,,,,254.0,141.0,173
,,,,,140.0,21.0,179
,,,,,66.0,36.0,15
,,,,,209.0,127.0,54
,,,,,106.0,38.0,139
,,,,,63.0,238.0,222
,,,,,149.0,145.0,114
,,,,,152.0,47.0,77
,,,,,232.0,60.0,100
,,,,,180.0,49.0,171
,,,,,141.0,33.0,236
,,,,,235.0,151.0,186
,,,,,68.0,187.0,26
,,,,,106.0,21.0,204
,,,,,86.0,220.0,15
,,,,,225.0,84.0,240
,,,,,108.0,225.0,198
,,,,,217.0,32.0,83
,,,,,239.0,123.0,67
,,,,,218.0,246.0,84
,,,,,130.0,54.0,223
,,,,,78.0,218.0,135
,,,,,2.0,147.0,155
,,,,,107.0,80.0,149
,,,,,156.0,69.0,214
,,,,,157.0,206.0,160
,,,,,184.0,86.0,182
,,,,,13.0,215.0,103
,,,,,133.0,213.0,231
,,,,,5.0,225.0,246
,,,,,82.0,70.0,227
,,,,,87.0,99.0,101
,,,,,231.0,20.0,53
,,,,,126.0,125.0,179
,,,,,29.0,25.0,209
,,,,,175.0,246.0,118
,,,,,132.0,81.0,125
,,,,,249.0,230.0,192
,,,,,125.0,252.0,213
,,,,,96.0,150.0,199
,,,,,58.0,28.0,16
,,,,,179.0,198.0,2
,,,,,95.0,28.0,158
,,,,,67.0,28.0,87
,,,,,217.0,109.0,35
,,,,,217.0,64.0,54
,,,,,101.0,241.0,28
,,,,,56.0,102.0,17
,,,,,207.0,147.0,164
,,,,,228.0,52.0,68
,,,,,2.0,149.0,119
,,,,,220.0,165.0,153
,,,,,70.0,244.0,75
,,,,,21.0,62.0,37
,,,,,218.0,204.0,13
,,,,,128.0,248.0,176
,,,,,179.0,140.0,224
,,,,,254.0,207.0,162
,,,,,215.0,224.0,88
,,,,,147.0,44.0,173
,,,,,18.0,137.0,102
,,,,,122.0,171.0,8
,,,,,247.0,128.0,17
,,,,,91.0,111.0,66
,,,,,193.0,29.0,62
,,,,,238.0,0.0,110
,,,,,251.0,3.0,90
,,,,,63.0,252.0,53
,,,,,179.0,132.0,93
,,,,,139.0,33.0,52
,,,,,82.0,238.0,33
,,,,,85.0,225.0,253
,,,,,23.0,98.0,25
,,,,,182.0,186.0,225
,,,,,163.0,73.0,137
,,,,,154.0,201.0,187
,,,,,190.0,236.0,17
,,,,,179.0,158.0,12
,,,,,12.0,127.0,31
,,,,,122.0,37.0,159
,,,,,206.0,58.0,43
,,,,,201.0,82.0,33
,,,,,9.0,151.0,143
,,,,,121.0,88.0,202
,,,,,95.0,247.0,4
,,,,,241.0,145.0,73
,,,,,40.0,167.0,151
,,,,,35.0,157.0,224
,,,,,208.0,187.0,165
,,,,,61.0,133.0,203
,,,,,148.0,180.0,134
,,,,,77.0,106.0,255
,,,,,209.0,84.0,116
,,,,,99.0,179.0,55
,,,,,43.0,123.0,67
,,,,,92.0,173.0,118
,,,,,216.0,33.0,195
,,,,,200.0,136.0,219
,,,,,0.0,90.0,227
,,,,,152.0,96.0,47
,,,,,67.0,209.0,65
,,,,,150.0,2.0,71
,,,,,215.0,168.0,163
,,,,,139.0,240.0,204
,,,,,182.0,142.0,109
,,,,,39.0,40.0,70
,,,,,222.0,249.0,120
,,,,,143.0,208.0,235
,,,,,199.0,169.0,191
,,,,,11.0,55.0,46
,,,,,46.0,84.0,198
,,,,,67.0,222.0,241
,,,,,224.0,158.0,145
,,,,,71.0,169.0,199
,,,,,39.0,240.0,199
,,,,,170.0,184.0,227
,,,,,2.0,152.0,232
,,,,,26.0,226.0,112
,,,,,27.0,151.0,178
,,,,,191.0,191.0,64
,,,,,25.0,100.0,204
,,,,,107.0,33.0,34
,,,,,2.0,229.0,246
,,,,,102.0,239.0,246
,,,,,198.0,161.0,231
,,,,,238.0,205.0,208
,,,,,246.0,192.0,9
,,,,,166.0,55.0,95
,,,,,170.0,235.0,161
,,,,,245.0,242.0,123
,,,,,222.0,149.0,50
,,,,,237.0,103.0,207
,,,,,193.0,81.0,208
,,,,,65.0,179.0,205
,,,,,242.0,100.0,121
,,,,,181.0,106.0,180
,,,,,222.0,174.0,10
,,,,,95.0,120.0,48
,,,,,38.0,109.0,175
,,,,,58.0,252.0,222
,,,,,140.0,46.0,128
,,,,,224.0,217.0,6
