array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
,,,,251.0,74.0,124.0,80
,,,,53.0,97.0,210.0,102
,,,,70.0,65.0,201.0,1
,,,,33.0,29.0,209.0,2
,,,,203.0,197.0,106.0,13
,,,,121.0,79.0,25.0,247
,,,,60.0,100.0,227.0,221
,,,,104.0,39.0,105.0,237
,,,,44.0,227.0,114.0,196
,,,,174.0,147.0,50.0,133
,,,,47.0,101.0,133.0,65
,,,,223.0,132.0,23.0,106
,,,,241.0,72.0,152.0,23
,,,,86.0,124.0,100.0,64
,,,,83.0,144.0,83.0,108
,,,,175.0,207.0,187.0,138
,,,,97.0,171.0,146.0,176
,,,,58.0,53.0,214.0,66
,,,,179.0,136.0,44.0,248
,,,,78.0,115.0,183.0,74
,,,,71.0,73.0,77.0,202
,,,,77.0,17.0,177.0,48
,,,,41.0,175.0,38.0,125
,,,,105.0,181.0,242.0,180
,,,,108.0,81.0,102.0,70
,,,,87.0,33.0,239.0,181
,,,,102.0,160.0,65.0,159
,,,,209.0,180.0,211.0,8
,,,,204.0,186.0,14.0,144
,,,,89.0,229.0,62.0,66
,,,,98.0,163.0,36.0,224
,,,,42.0,240.0,204.0,221
,,,,184.0,50.0,238.0,111
,,,,222.0,240.0,82.0,237
,,,,196.0,23.0,184.0,71
,,,,79.0,19.0,195.0,160
,,,,236.0,90.0,78.0,204
,,,,42.0,226.0,145.0,43
,,,,83.0,36.0,176.0,157
,,,,33.0,164.0,213.0,146
,,,,85.0,181.0,103.0,229
,,,,247.0,128.0,168.0,26
,,,,66.0,53.0,229.0,54
,,,,155.0,177.0,236.0,209
,,,,242.0,225.0,246.0,116
,,,,41.0,223.0,254.0,187
,,,,66.0,134.0,52.0,105
,,,,236.0,208.0,167.0,135
,,,,113.0,125.0,109.0,103
,,,,84.0,118.0,6.0,184
,,,,109.0,128.0,201.0,112
,,,,93.0,180.0,90.0,200
,,,,22.0,103.0,223.0,130
,,,,96.0,75.0,62.0,116
,,,,68.0,123.0,44.0,255
,,,,64.0,65.0,100.0,254
,,,,76.0,164.0,207.0,196
,,,,222.0,159.0,251.0,37
,,,,62.0,80.0,108.0,196
,,,,181.0,178.0,104.0,129
,,,,22.0,43.0,255.0,150
,,,,169.0,120.0,54.0,74
,,,,151.0,154.0,165.0,131
,,,,50.0,76.0,76.0,204
,,,,213.0,187.0,108.0,118
,,,,37.0,80.0,166.0,141
,,,,167.0,112.0,215.0,20
,,,,77.0,120.0,111.0,1
,,,,33.0,178.0,196.0,18
,,,,95.0,169.0,11.0,210
,,,,160.0,159.0,219.0,128
,,,,115.0,127.0,108.0,227
,,,,85.0,222.0,29.0,213
,,,,164.0,6.0,154.0,18
,,,,197.0,46.0,209.0,46
,,,,51.0,210.0,209.0,103
,,,,107.0,49.0,24.0,125
,,,,2.0,188.0,222.0,1
,,,,129.0,194.0,193.0,22
,,,,73.0,213.0,2.0,12
,,,,193.0,39.0,74.0,104
,,,,8.0,0.0,171.0,241
,,,,221.0,42.0,14.0,125
,,,,173.0,206.0,81.0,102
,,,,88.0,69.0,10.0,251
,,,,114.0,179.0,151.0,189
,,,,226.0,168.0,136.0,192
,,,,199.0,56.0,77.0,54
,,,,162.0,252.0,248.0,185
,,,,215.0,201.0,24.0,159
,,,,172.0,74.0,145.0,89
,,,,175.0,153.0,232.0,60
,,,,36.0,150.0,111.0,49
,,,,96.0,215.0,123.0,30
,,,,36.0,245.0,141.0,163
,,,,253.0,208.0,10.0,124
,,,,203.0,4.0,102.0,137
,,,,130.0,180.0,53.0,133
,,,,117.0,30.0,51.0,211
,,,,41.0,86.0,114.0,19
,,,,9.0,208.0,164.0,66
,,,,63.0,8.0,93.0,228
,,,,245.0,139.0,253.0,44
,,,,80.0,9.0,67.0,88
,,,,147.0,33.0,229.0,21
,,,,215.0,47.0,82.0,67
,,,,130.0,136.0,70.0,124
,,,,131.0,90.0,103.0,9
,,,,79.0,53.0,161.0,124
,,,,219.0,103.0,232.0,72
,,,,171.0,195.0,171.0,186
,,,,204.0,118.0,203.0,218
,,,,158.0,160.0,151.0,204
,,,,118.0,123.0,188.0,148
,,,,92.0,111.0,42.0,14
,,,,75.0,125.0,253.0,221
,,,,242.0,189.0,247.0,138
,,,,210.0,107.0,216.0,0
,,,,43.0,31.0,206.0,166
,,,,128.0,163.0,131.0,164
,,,,63.0,0.0,52.0,236
,,,,249.0,227.0,207.0,160
,,,,215.0,14.0,68.0,179
,,,,148.0,132.0,175.0,9
,,,,136.0,195.0,231.0,75
,,,,113.0,133.0,147.0,245
,,,,40.0,82.0,176.0,53
,,,,126.0,222.0,178.0,209
,,,,73.0,145.0,137.0,110
,,,,173.0,72.0,109.0,157
,,,,222.0,210.0,198.0,2
,,,,178.0,86.0,77.0,140
,,,,7.0,126.0,94.0,231
,,,,98.0,33.0,220.0,71
,,,,55.0,183.0,223.0,20
,,,,25.0,14.0,42.0,97
,,,,56.0,62.0,95.0,1
,,,,46.0,20.0,4.0,81
,,,,67.0,63.0,13.0,233
,,,,68.0,93.0,240.0,69
,,,,138.0,178.0,172.0,235
,,,,239.0,155.0,255.0,168
,,,,79.0,3.0,129.0,51
,,,,102.0,35.0,119.0,103
,,,,72.0,70.0,246.0,78
,,,,64.0,103.0,212.0,57
,,,,139.0,220.0,49.0,89
,,,,4.0,181.0,136.0,133
,,,,45.0,221.0,171.0,251
,,,,128.0,155.0,110.0,181
,,,,104.0,23.0,134.0,185
,,,,94.0,80.0,44.0,245
,,,,123.0,55.0,229.0,200
,,,,16.0,90.0,7.0,74
,,,,44.0,197.0,174.0,173
,,,,91.0,54.0,140.0,51
,,,,37.0,68.0,108.0,95
,,,,84.0,157.0,109.0,156
,,,,53.0,17.0,178.0,27
,,,,43.0,214.0,225.0,147
,,,,241.0,143.0,129.0,5
,,,,207.0,209.0,109.0,254
,,,,133.0,133.0,173.0,211
,,,,23.0,14.0,223.0,14
,,,,37.0,21.0,33.0,135
,,,,102.0,146.0,218.0,245
,,,,28.0,168.0,30.0,61
,,,,219.0,105.0,226.0,142
,,,,24.0,51.0,105.0,40
,,,,148.0,58.0,150.0,218
,,,,70.0,107.0,204.0,167
,,,,69.0,12.0,14.0,35
,,,,161.0,2.0,39.0,57
,,,,14.0,154.0,99.0,30
,,,,216.0,163.0,96.0,33
,,,,68.0,11.0,134.0,110
,,,,77.0,237.0,195.0,41
,,,,48.0,125.0,68.0,243
,,,,194.0,32.0,220.0,173
,,,,26.0,43.0,141.0,234
,,,,20.0,141.0,31.0,237
,,,,28.0,236.0,156.0,216
,,,,191.0,242.0,89.0,229
,,,,210.0,30.0,0.0,94
,,,,39.0,35.0,106.0,96
,,,,88.0,159.0,101.0,215
,,,,212.0,209.0,231.0,193
,,,,111.0,250.0,66.0,221
,,,,144.0,44.0,213.0,185
,,,,146.0,130.0,56.0,213
,,,,238.0,186.0,120.0,233
,,,,156.0,118.0,243.0,145
,,,,250.0,3.0,108.0,27
,,,,90.0,162.0,115.0,200
,,,,73.0,146.0,251.0,136
,,,,182.0,216.0,164.0,86
,,,,113.0,167.0,153.0,38
,,,,86.0,248.0,240.0,239
,,,,82.0,22.0,182.0,72
,,,,98.0,135.0,153.0,46
,,,,129.0,155.0,186.0,249
,,,,238.0,55.0,251.0,2
,,,,211.0,153.0,8.0,175
,,,,254.0,136.0,107.0,188
,,,,170.0,211.0,188.0,207
,,,,74.0,81.0,171.0,69
,,,,150.0,134.0,210.0,80
,,,,62.0,43.0,118.0,14
,,,,246.0,213.0,254.0,186
,,,,31.0,235.0,15.0,32
,,,,203.0,132.0,243.0,199
,,,,138.0,71.0,16.0,34
,,,,133.0,57.0,46.0,211
,,,,190.0,205.0,144.0,40
,,,,143.0,168.0,28.0,164
,,,,110.0,82.0,112.0,181
,,,,155.0,146.0,155.0,131
,,,,105.0,242.0,161.0,144
,,,,91.0,97.0,64.0,50
,,,,152.0,140.0,168.0,1
,,,,167.0,195.0,89.0,130
,,,,146.0,2.0,179.0,162
,,,,50.0,0.0,46.0,222
,,,,42.0,253.0,241.0,224
,,,,109.0,176.0,192.0,100
,,,,5.0,250.0,138.0,176
,,,,192.0,48.0,78.0,177
,,,,6.0,82.0,102.0,246
,,,,16.0,97.0,230.0,100
,,,,231.0,213.0,52.0,93
,,,,27.0,149.0,133.0,167
,,,,46.0,233.0,233.0,55
,,,,79.0,207.0,107.0,132
,,,,161.0,97.0,226.0,57
,,,,208.0,251.0,38.0,193
,,,,160.0,78.0,32.0,112
,,,,249.0,154.0,122.0,79
,,,,208.0,97.0,31.0,166
,,,,171.0,146.0,18.0,35
,,,,50.0,87.0,7.0,220
,,,,76.0,189.0,39.0,32
,,,,183.0,224.0,10.0,52
,,,,129.0,230.0,109.0,164
,,,,198.0,166.0,15.0,174
,,,,246.0,150.0,94.0,121
,,,,26.0,7.0,110.0,77
,,,,47.0,110.0,60.0,152
,,,,118.0,62.0,83.0,45
,,,,176.0,22.0,29.0,28
,,,,21.0,229.0,217.0,237
,,,,40.0,209.0,35.0,155
,,,,178.0,65.0,201.0,244
,,,,119.0,147.0,122.0,89
,,,,63.0,143.0,0.0,222
,,,,51.0,251.0,252.0,136
,,,,228.0,213.0,83.0,101
,,,,72.0,62.0,78.0,23
,,,,167.0,157.0,139.0,169
,,,,65.0,232.0,132.0,211
,,,,14.0,98.0,172.0,189
,,,,190.0,61.0,86.0,205
,,,,189.0,234.0,147.0,21
,,,,86.0,173.0,165.0,191
,,,,111.0,208.0,17.0,204
,,,,189.0,240.0,27.0,79
,,,,180.0,190.0,143.0,94
,,,,62.0,42.0,9.0,119
,,,,32.0,220.0,111.0,105
,,,,60.0,151.0,177.0,126
,,,,77.0,197.0,116.0,232
,,,,110.0,253.0,213.0,135
,,,,247.0,91.0,83.0,130
,,,,58.0,136.0,164.0,218
,,,,184.0,226.0,205.0,202
,,,,202.0,229.0,185.0,107
,,,,129.0,194.0,215.0,246
,,,,83.0,52.0,214.0,50
,,,,120.0,82.0,239.0,93
,,,,233.0,103.0,124.0,164
,,,,193.0,150.0,162.0,229
,,,,22.0,19.0,84.0,33
,,,,94.0,50.0,244.0,229
,,,,139.0,254.0,207.0,90
,,,,58.0,50.0,173.0,76
,,,,95.0,38.0,84.0,98
,,,,35.0,100.0,178.0,57
,,,,167.0,217.0,186.0,50
,,,,4.0,23.0,45.0,221
,,,,95.0,19.0,118.0,216
,,,,168.0,199.0,253.0,205
,,,,134.0,34.0,107.0,59
,,,,106.0,78.0,27.0,119
,,,,61.0,252.0,168.0,166
,,,,168.0,83.0,73.0,57
,,,,75.0,20.0,217.0,62
,,,,62.0,246.0,10.0,205
,,,,112.0,218.0,24.0,127
,,,,29.0,245.0,118.0,191
,,,,250.0,153.0,178.0,153
,,,,126.0,4.0,128.0,71
,,,,175.0,124.0,6.0,202
,,,,194.0,201.0,252.0,86
,,,,62.0,211.0,41.0,84
,,,,94.0,146.0,162.0,100
,,,,211.0,7.0,165.0,215
,,,,7.0,200.0,43.0,206
,,,,133.0,83.0,126.0,70
,,,,244.0,228.0,71.0,53
,,,,228.0,59.0,200.0,218
,,,,29.0,69.0,196.0,17
,,,,163.0,145.0,245.0,226
,,,,213.0,219.0,179.0,128
,,,,94.0,96.0,133.0,130
,,,,80.0,202.0,182.0,61
,,,,47.0,75.0,38.0,229
,,,,179.0,145.0,117.0,75
,,,,124.0,233.0,97.0,104
,,,,13.0,83.0,214.0,18
,,,,86.0,165.0,234.0,5
,,,,186.0,24.0,111.0,140
,,,,66.0,219.0,220.0,136
,,,,160.0,28.0,62.0,184
,,,,71.0,51.0,250.0,99
,,,,233.0,198.0,28.0,201
,,,,175.0,224.0,28.0,68
,,,,57.0,241.0,15.0,221
,,,,13.0,64.0,105.0,175
,,,,60.0,124.0,44.0,12
,,,,98.0,30.0,88.0,105
,,,,50.0,59.0,153.0,51
,,,,50.0,81.0,197.0,108
,,,,1.0,148.0,88.0,127
,,,,131.0,16.0,39.0,108
,,,,23.0,217.0,135.0,214
,,,,137.0,41.0,30.0,189
,,,,224.0,249.0,159.0,147
,,,,226.0,121.0,141.0,66
,,,,194.0,242.0,195.0,26
,,,,136.0,15.0,108.0,2
,,,,51.0,192.0,184.0,3
,,,,155.0,165.0,243.0,171
,,,,28.0,59.0,180.0,5
,,,,24.0,245.0,44.0,175
,,,,223.0,85.0,202.0,94
,,,,160.0,52.0,65.0,230
,,,,168.0,213.0,90.0,5
,,,,207.0,173.0,62.0,95
,,,,118.0,197.0,147.0,56
,,,,224.0,113.0,181.0,128
,,,,246.0,150.0,6.0,18
,,,,161.0,233.0,233.0,35
,,,,149.0,99.0,99.0,104
,,,,171.0,150.0,247.0,118
,,,,118.0,204.0,71.0,65
,,,,189.0,208.0,216.0,186
,,,,34.0,93.0,171.0,108
,,,,128.0,153.0,47.0,204
,,,,170.0,196.0,37.0,98
,,,,30.0,85.0,181.0,69
,,,,233.0,236.0,123.0,243
,,,,97.0,140.0,100.0,202
,,,,248.0,31.0,136.0,36
,,,,145.0,76.0,25.0,3
,,,,13.0,192.0,197.0,48
,,,,40.0,27.0,172.0,116
,,,,172.0,252.0,50.0,36
,,,,190.0,159.0,88.0,221
,,,,123.0,98.0,147.0,39
,,,,55.0,140.0,126.0,23
,,,,109.0,206.0,147.0,37
,,,,29.0,126.0,252.0,221
,,,,134.0,224.0,150.0,230
,,,,233.0,25.0,16.0,88
,,,,33.0,121.0,80.0,23
,,,,222.0,133.0,73.0,124
,,,,254.0,81.0,204.0,85
,,,,41.0,111.0,135.0,47
,,,,123.0,38.0,53.0,36
,,,,237.0,21.0,108.0,2
,,,,151.0,110.0,27.0,130
,,,,41.0,122.0,194.0,245
,,,,107.0,38.0,42.0,134
,,,,0.0,185.0,173.0,206
,,,,222.0,42.0,157.0,98
,,,,193.0,242.0,110.0,142
,,,,216.0,60.0,187.0,121
,,,,242.0,59.0,48.0,38
,,,,251.0,45.0,35.0,24
,,,,198.0,173.0,14.0,37
,,,,122.0,11.0,64.0,147
,,,,76.0,7.0,119.0,241
,,,,168.0,163.0,162.0,191
,,,,89.0,134.0,73.0,29
,,,,38.0,36.0,255.0,214
,,,,176.0,133.0,220.0,197
,,,,77.0,72.0,239.0,189
,,,,207.0,131.0,231.0,114
,,,,106.0,158.0,192.0,95
,,,,76.0,244.0,94.0,53
,,,,253.0,64.0,81.0,110
,,,,157.0,41.0,235.0,195
,,,,136.0,96.0,210.0,0
,,,,147.0,39.0,126.0,91
,,,,87.0,57.0,222.0,74
,,,,143.0,223.0,52.0,68
,,,,24.0,102.0,104.0,203
,,,,129.0,181.0,108.0,76
,,,,146.0,67.0,139.0,158
,,,,31.0,20.0,71.0,251
,,,,25.0,71.0,71.0,66
,,,,,161.0,201.0,3
,,,,,115.0,157.0,250
,,,,,161.0,187.0,19
,,,,,197.0,26.0,64
,,,,,100.0,56.0,87
,,,,,23.0,119.0,236
,,,,,232.0,204.0,64
,,,,,246.0,10.0,190
,,,,,191.0,145.0,88
,,,,,225.0,132.0,75
,,,,,247.0,174.0,196
,,,,,96.0,68.0,55
,,,,,70.0,195.0,57
,,,,,123.0,218.0,247
,,,,,163.0,56.0,43
,,,,,198.0,110.0,173
,,,,,12.0,100.0,123
,,,,,12.0,27.0,248
,,,,,13.0,253.0,248
,,,,,24.0,190.0,136
,,,,,223.0,88.0,28
,,,,,75.0,130.0,94
,,,,,88.0,193.0,227
,,,,,42.0,175.0,75
,,,,,79.0,208.0,190
,,,,,218.0,61.0,20
,,,,,236.0,42.0,95
,,,,,161.0,170.0,205
,,,,,102.0,86.0,54
,,,,,237.0,247.0,162
,,,,,183.0,165.0,173
,,,,,177.0,25.0,238
,,,,,153.0,222.0,78
,,,,,205.0,22.0,24
,,,,,221.0,163.0,30
,,,,,238.0,227.0,131
,,,,,198.0,53.0,219
,,,,,93.0,203.0,27
,,,,,210.0,194.0,168
,,,,,164.0,86.0,124
,,,,,226.0,178.0,153
,,,,,207.0,136.0,16
,,,,,76.0,43.0,250
,,,,,210.0,103.0,228
,,,,,62.0,83.0,214
,,,,,234.0,130.0,134
,,,,,110.0,94.0,230
,,,,,50.0,95.0,16
,,,,,133.0,111.0,24
,,,,,87.0,203.0,217
,,,,,10.0,28.0,156
,,,,,81.0,44.0,128
,,,,,95.0,173.0,138
,,,,,13.0,240.0,168
,,,,,98.0,209.0,55
,,,,,137.0,40.0,230
,,,,,117.0,77.0,66
,,,,,139.0,100.0,56
,,,,,240.0,85.0,137
,,,,,193.0,64.0,183
,,,,,241.0,169.0,76
,,,,,149.0,29.0,51
,,,,,74.0,181.0,163
,,,,,91.0,115.0,66
,,,,,76.0,239.0,21
,,,,,221.0,10.0,56
,,,,,86.0,137.0,83
,,,,,155.0,8.0,70
,,,,,36.0,244.0,69
,,,,,43.0,92.0,121
,,,,,27.0,14.0,211
,,,,,199.0,159.0,207
,,,,,24.0,151.0,123
,,,,,234.0,77.0,14
,,,,,129.0,254.0,236
,,,,,193.0,130.0,190
,,,,,55.0,87.0,233
,,,,,251.0,129.0,105
,,,,,203.0,19.0,209
,,,,,116.0,22.0,240
,,,,,29.0,38.0,135
,,,,,122.0,135.0,189
,,,,,144.0,253.0,176
,,,,,12.0,222.0,1
,,,,,58.0,5.0,215
,,,,,147.0,5.0,146
,,,,,164.0,141.0,128
,,,,,46.0,54.0,217
,,,,,142.0,190.0,114
,,,,,237.0,10.0,0
,,,,,118.0,10.0,169
,,,,,61.0,172.0,239
,,,,,13.0,231.0,160
,,,,,35.0,19.0,78
,,,,,111.0,134.0,175
,,,,,197.0,196.0,90
,,,,,209.0,85.0,122
,,,,,250.0,149.0,145
,,,,,156.0,241.0,25
,,,,,51.0,92.0,60
,,,,,21.0,198.0,212
,,,,,205.0,251.0,200
,,,,,187.0,51.0,91
,,,,,90.0,250.0,229
,,,,,255.0,174.0,114
,,,,,46.0,230.0,176
,,,,,196.0,13.0,155
,,,,,106.0,136.0,227
,,,,,248.0,125.0,186
,,,,,137.0,158.0,194
,,,,,102.0,134.0,163
,,,,,46.0,197.0,217
,,,,,54.0,12.0,205
,,,,,128.0,249.0,93
,,,,,94.0,123.0,253
,,,,,113.0,114.0,220
,,,,,238.0,47.0,192
,,,,,51.0,54.0,247
,,,,,243.0,86.0,198
,,,,,46.0,70.0,86
,,,,,64.0,60.0,83
,,,,,102.0,0.0,218
,,,,,198.0,172.0,166
,,,,,94.0,221.0,43
,,,,,137.0,192.0,141
,,,,,135.0,166.0,252
,,,,,106.0,147.0,139
,,,,,30.0,35.0,165
,,,,,18.0,187.0,66
,,,,,107.0,34.0,221
,,,,,35.0,209.0,24
,,,,,102.0,108.0,142
,,,,,168.0,138.0,222
,,,,,138.0,22.0,237
,,,,,37.0,10.0,125
,,,,,73.0,116.0,95
,,,,,136.0,17.0,230
,,,,,159.0,94.0,51
,,,,,160.0,127.0,29
,,,,,137.0,179.0,186
,,,,,86.0,246.0,250
,,,,,238.0,141.0,117
,,,,,189.0,154.0,249
,,,,,29.0,236.0,52
,,,,,150.0,54.0,136
,,,,,183.0,43.0,7
,,,,,83.0,28.0,124
,,,,,207.0,57.0,209
,,,,,37.0,231.0,21
,,,,,27.0,149.0,214
,,,,,187.0,28.0,0
,,,,,224.0,153.0,138
,,,,,113.0,221.0,235
,,,,,169.0,15.0,62
,,,,,44.0,197.0,98
,,,,,237.0,78.0,86
,,,,,140.0,206.0,141
,,,,,133.0,167.0,239
,,,,,162.0,107.0,174
,,,,,15.0,252.0,92
,,,,,4.0,176.0,165
,,,,,32.0,239.0,120
,,,,,184.0,150.0,164
,,,,,95.0,172.0,171
,,,,,134.0,17.0,200
,,,,,204.0,234.0,112
,,,,,212.0,64.0,52
,,,,,110.0,41.0,216
,,,,,232.0,66.0,162
,,,,,103.0,50.0,5
,,,,,4.0,169.0,56
,,,,,211.0,238.0,223
,,,,,106.0,17.0,230
,,,,,17.0,66.0,11
,,,,,16.0,242.0,2
,,,,,206.0,61.0,98
,,,,,93.0,117.0,247
,,,,,122.0,223.0,220
,,,,,237.0,26.0,224
,,,,,182.0,109.0,233
,,,,,198.0,76.0,20
,,,,,203.0,249.0,236
,,,,,111.0,29.0,7
,,,,,55.0,166.0,126
,,,,,7.0,67.0,129
,,,,,41.0,24.0,84
,,,,,91.0,149.0,25
,,,,,228.0,144.0,11
,,,,,206.0,216.0,87
,,,,,166.0,200.0,50
,,,,,117.0,251.0,188
,,,,,163.0,150.0,245
,,,,,224.0,82.0,246
,,,,,145.0,108.0,194
,,,,,141.0,143.0,63
,,,,,194.0,238.0,74
,,,,,250.0,133.0,215
,,,,,67.0,201.0,244
,,,,,187.0,43.0,94
,,,,,56.0,239.0,86
,,,,,251.0,106.0,224
,,,,,37.0,80.0,146
,,,,,205.0,184.0,136
,,,,,214.0,247.0,128
,,,,,68.0,173.0,20
,,,,,233.0,162.0,126
,,,,,168.0,215.0,163
,,,,,237.0,185.0,245
,,,,,136.0,151.0,216
,,,,,235.0,106.0,110
,,,,,224.0,185.0,85
,,,,,57.0,179.0,135
,,,,,167.0,122.0,190
,,,,,173.0,142.0,80
,,,,,206.0,79.0,51
,,,,,147.0,82.0,146
,,,,,244.0,106.0,182
,,,,,47.0,58.0,148
,,,,,66.0,140.0,5
,,,,,236.0,77.0,26
,,,,,168.0,67.0,206
,,,,,192.0,16.0,232
,,,,,60.0,237.0,87
,,,,,229.0,39.0,129
,,,,,131.0,224.0,229
,,,,,191.0,226.0,136
,,,,,226.0,86.0,194
,,,,,45.0,169.0,132
,,,,,170.0,65.0,83
,,,,,155.0,247.0,141
,,,,,68.0,134.0,83
,,,,,181.0,123.0,228
,,,,,55.0,113.0,254
,,,,,42.0,148.0,223
,,,,,136.0,150.0,177
,,,,,210.0,155.0,47
,,,,,250.0,73.0,176
,,,,,138.0,27.0,120
,,,,,53.0,83.0,196
,,,,,236.0,208.0,80
,,,,,133.0,1.0,225
,,,,,9.0,71.0,167
,,,,,145.0,174.0,5
,,,,,115.0,95.0,105
,,,,,29.0,53.0,238
,,,,,225.0,93.0,46
,,,,,135.0,81.0,5
,,,,,27.0,206.0,51
,,,,,98.0,166.0,220
,,,,,124.0,108.0,221
,,,,,245.0,91.0,97
,,,,,241.0,167.0,5
,,,,,56.0,72.0,80
,,,,,5.0,16.0,168
,,,,,99.0,78.0,110
,,,,,248.0,240.0,202
,,,,,106.0,11.0,229
,,,,,253.0,142.0,85
,,,,,223.0,216.0,117
,,,,,249.0,123.0,130
,,,,,9.0,151.0,221
,,,,,232.0,186.0,150
,,,,,156.0,135.0,44
,,,,,221.0,158.0,138
,,,,,4.0,105.0,163
,,,,,127.0,11.0,0
,,,,,151.0,184.0,133
,,,,,126.0,62.0,94
,,,,,55.0,210.0,22
,,,,,102.0,119.0,179
,,,,,222.0,65.0,225
,,,,,17.0,235.0,177
,,,,,26.0,194.0,63
,,,,,130.0,83.0,215
,,,,,240.0,158.0,191
,,,,,104.0,201.0,242
,,,,,243.0,65.0,1
,,,,,212.0,225.0,249
,,,,,45.0,65.0,125
,,,,,36.0,198.0,74
,,,,,217.0,253.0,76
,,,,,176.0,206.0,112
,,,,,213.0,101.0,82
,,,,,67.0,92.0,52
,,,,,207.0,203.0,105
,,,,,172.0,84.0,110
,,,,,148.0,181.0,113
,,,,,179.0,156.0,154
,,,,,78.0,120.0,126
,,,,,244.0,167.0,99
,,,,,18.0,151.0,192
,,,,,180.0,64.0,209
,,,,,46.0,45.0,231
,,,,,26.0,190.0,240
,,,,,49.0,97.0,77
,,,,,101.0,213.0,44
,,,,,239.0,153.0,209
,,,,,94.0,47.0,22
,,,,,220.0,14.0,75
,,,,,85.0,99.0,183
,,,,,149.0,170.0,221
,,,,,8.0,91.0,226
,,,,,253.0,24.0,200
,,,,,234.0,186.0,100
,,,,,239.0,148.0,115
,,,,,116.0,253.0,254
,,,,,200.0,148.0,236
,,,,,121.0,226.0,73
,,,,,143.0,149.0,61
,,,,,193.0,82.0,20
,,,,,168.0,245.0,221
,,,,,59.0,218.0,59
,,,,,210.0,201.0,35
,,,,,211.0,234.0,134
,,,,,233.0,12.0,241
,,,,,49.0,50.0,200
,,,,,224.0,8.0,109
,,,,,212.0,28.0,223
,,,,,82.0,188.0,3
,,,,,188.0,25.0,158
,,,,,78.0,186.0,153
,,,,,25.0,128.0,62
,,,,,109.0,186.0,101
,,,,,188.0,43.0,140
,,,,,21.0,237.0,196
,,,,,156.0,5.0,185
,,,,,61.0,71.0,58
,,,,,170.0,9.0,5
,,,,,98.0,137.0,1
,,,,,135.0,244.0,146
,,,,,250.0,35.0,188
,,,,,100.0,208.0,255
,,,,,206.0,207.0,207
,,,,,253.0,81.0,161
,,,,,156.0,94.0,71
,,,,,168.0,89.0,70
,,,,,142.0,57.0,132
,,,,,141.0,123.0,144
,,,,,72.0,196.0,42
,,,,,39.0,107.0,216
,,,,,51.0,135.0,248
,,,,,26.0,97.0,176
,,,,,218.0,248.0,253
,,,,,170.0,132.0,85
,,,,,208.0,13.0,94
,,,,,225.0,223.0,214
,,,,,166.0,0.0,25
,,,,,84.0,11.0,30
,,,,,210.0,250.0,183
,,,,,45.0,133.0,176
,,,,,155.0,143.0,162
,,,,,164.0,124.0,236
,,,,,96.0,14.0,189
,,,,,63.0,49.0,166
,,,,,69.0,220.0,211
,,,,,80.0,98.0,245
,,,,,126.0,207.0,201
,,,,,245.0,201.0,216
,,,,,118.0,164.0,95
,,,,,185.0,93.0,69
,,,,,113.0,191.0,55
,,,,,53.0,171.0,76
,,,,,105.0,37.0,109
,,,,,203.0,35.0,135
,,,,,95.0,50.0,20
,,,,,223.0,3.0,47
,,,,,178.0,58.0,7
,,,,,61.0,70.0,218
,,,,,99.0,78.0,135
,,,,,71.0,129.0,173
,,,,,200.0,83.0,187
,,,,,72.0,137.0,153
,,,,,253.0,100.0,60
,,,,,246.0,61.0,250
,,,,,96.0,131.0,108
,,,,,75.0,227.0,217
,,,,,216.0,96.0,238
,,,,,253.0,217.0,255
,,,,,212.0,34.0,239
,,,,,116.0,46.0,89
,,,,,215.0,254.0,218
,,,,,28.0,115.0,177
,,,,,44.0,104.0,148
,,,,,152.0,203.0,12
,,,,,38.0,208.0,220
,,,,,100.0,157.0,80
,,,,,35.0,136.0,161
,,,,,80.0,5.0,244
,,,,,149.0,102.0,83
,,,,,130.0,22.0,93
,,,,,2.0,155.0,165
,,,,,208.0,105.0,143
,,,,,250.0,46.0,140
,,,,,171.0,137.0,34
,,,,,230.0,248.0,211
,,,,,240.0,221.0,162
,,,,,126.0,245.0,86
,,,,,210.0,229.0,63
,,,,,72.0,148.0,79
,,,,,160.0,143.0,102
,,,,,109.0,38.0,49
,,,,,64.0,155.0,108
,,,,,204.0,211.0,87
,,,,,43.0,153.0,110
,,,,,254.0,219.0,227
,,,,,140.0,138.0,42
,,,,,239.0,75.0,191
,,,,,169.0,21.0,86
,,,,,253.0,209.0,6
,,,,,135.0,119.0,126
,,,,,90.0,246.0,204
,,,,,0.0,137.0,168
,,,,,107.0,65.0,177
,,,,,40.0,25.0,100
,,,,,33.0,154.0,46
,,,,,140.0,105.0,104
,,,,,122.0,49.0,232
,,,,,228.0,99.0,134
,,,,,126.0,195.0,122
,,,,,248.0,163.0,138
,,,,,28.0,137.0,41
,,,,,132.0,240.0,123
,,,,,255.0,146.0,90
,,,,,94.0,170.0,27
,,,,,132.0,217.0,252
,,,,,77.0,221.0,97
,,,,,91.0,234.0,0
,,,,,122.0,73.0,186
,,,,,188.0,120.0,190
,,,,,115.0,70.0,179
,,,,,178.0,127.0,15
,,,,,11.0,122.0,0
,,,,,38.0,52.0,80
,,,,,237.0,222.0,226
,,,,,197.0,255.0,72
,,,,,41.0,216.0,84
,,,,,65.0,199.0,134
,,,,,3.0,117.0,174
,,,,,2.0,245.0,170
