array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
,,,,39.0,93.0,186.0,109
,,,,73.0,15.0,39.0,203
,,,,248.0,58.0,16.0,36
,,,,150.0,126.0,102.0,178
,,,,23.0,170.0,57.0,247
,,,,123.0,217.0,96.0,0
,,,,12.0,123.0,209.0,169
,,,,141.0,255.0,113.0,184
,,,,236.0,250.0,0.0,88
,,,,4.0,97.0,132.0,0
,,,,18.0,211.0,187.0,198
,,,,85.0,114.0,52.0,96
,,,,39.0,230.0,49.0,167
,,,,169.0,47.0,252.0,94
,,,,45.0,196.0,103.0,70
,,,,1.0,110.0,125.0,228
,,,,187.0,122.0,37.0,149
,,,,210.0,128.0,199.0,27
,,,,112.0,245.0,219.0,227
,,,,64.0,84.0,245.0,174
,,,,2.0,192.0,143.0,203
,,,,132.0,66.0,74.0,89
,,,,194.0,72.0,28.0,20
,,,,251.0,68.0,114.0,28
,,,,48.0,242.0,72.0,172
,,,,43.0,252.0,237.0,33
,,,,181.0,245.0,163.0,54
,,,,197.0,52.0,225.0,228
,,,,133.0,14.0,99.0,224
,,,,233.0,215.0,73.0,138
,,,,11.0,36.0,249.0,109
,,,,118.0,23.0,246.0,68
,,,,63.0,71.0,20.0,12
,,,,244.0,184.0,227.0,2
,,,,186.0,214.0,239.0,51
,,,,190.0,7.0,49.0,45
,,,,215.0,110.0,77.0,211
,,,,245.0,29.0,254.0,119
,,,,252.0,171.0,209.0,217
,,,,210.0,207.0,109.0,53
,,,,82.0,255.0,99.0,23
,,,,235.0,75.0,27.0,99
,,,,25.0,230.0,79.0,106
,,,,135.0,46.0,116.0,129
,,,,130.0,122.0,229.0,50
,,,,69.0,140.0,192.0,180
,,,,194.0,49.0,87.0,189
,,,,96.0,125.0,170.0,27
,,,,5.0,97.0,5.0,218
,,,,253.0,157.0,252.0,243
,,,,92.0,80.0,54.0,33
,,,,247.0,146.0,250.0,68
,,,,229.0,63.0,61.0,213
,,,,103.0,133.0,120.0,245
,,,,148.0,141.0,227.0,37
,,,,225.0,188.0,246.0,207
,,,,56.0,154.0,84.0,58
,,,,170.0,107.0,112.0,111
,,,,75.0,121.0,66.0,207
,,,,138.0,205.0,54.0,74
,,,,121.0,242.0,93.0,7
,,,,167.0,102.0,80.0,146
,,,,232.0,101.0,78.0,231
,,,,97.0,58.0,249.0,174
,,,,225.0,81.0,92.0,36
,,,,121.0,229.0,30.0,130
,,,,131.0,212.0,29.0,159
,,,,152.0,133.0,125.0,94
,,,,216.0,219.0,103.0,54
,,,,202.0,179.0,220.0,239
,,,,29.0,0.0,5.0,228
,,,,27.0,201.0,33.0,225
,,,,91.0,215.0,46.0,199
,,,,221.0,171.0,8.0,90
,,,,160.0,13.0,50.0,69
,,,,188.0,89.0,71.0,157
,,,,151.0,143.0,190.0,78
,,,,177.0,26.0,237.0,85
,,,,122.0,85.0,157.0,234
,,,,1.0,205.0,56.0,204
,,,,123.0,208.0,192.0,8
,,,,145.0,254.0,38.0,229
,,,,161.0,177.0,24.0,62
,,,,30.0,141.0,248.0,99
,,,,129.0,227.0,94.0,89
,,,,240.0,79.0,14.0,226
,,,,143.0,155.0,159.0,87
,,,,72.0,160.0,114.0,141
,,,,252.0,233.0,14.0,73
,,,,206.0,196.0,144.0,53
,,,,159.0,192.0,91.0,24
,,,,24.0,72.0,180.0,242
,,,,92.0,180.0,231.0,77
,,,,64.0,131.0,245.0,136
,,,,126.0,26.0,212.0,127
,,,,232.0,139.0,167.0,138
,,,,191.0,200.0,9.0,46
,,,,69.0,161.0,239.0,65
,,,,8.0,62.0,171.0,174
,,,,65.0,18.0,194.0,120
,,,,17.0,52.0,37.0,185
,,,,164.0,21.0,138.0,148
,,,,166.0,72.0,194.0,7
,,,,3.0,146.0,194.0,230
,,,,138.0,191.0,50.0,101
,,,,35.0,64.0,231.0,160
,,,,10.0,83.0,131.0,172
,,,,168.0,51.0,34.0,177
,,,,138.0,197.0,235.0,8
,,,,40.0,27.0,1.0,118
,,,,216.0,107.0,170.0,0
,,,,76.0,225.0,99.0,145
,,,,193.0,22.0,147.0,235
,,,,76.0,111.0,43.0,60
,,,,22.0,254.0,116.0,246
,,,,183.0,105.0,250.0,220
,,,,1.0,192.0,8.0,213
,,,,130.0,247.0,113.0,127
,,,,98.0,94.0,242.0,180
,,,,203.0,233.0,123.0,204
,,,,231.0,194.0,68.0,2
,,,,87.0,89.0,194.0,8
,,,,200.0,125.0,255.0,243
,,,,100.0,193.0,148.0,85
,,,,140.0,132.0,66.0,150
,,,,23.0,52.0,181.0,238
,,,,82.0,166.0,42.0,155
,,,,106.0,105.0,5.0,119
,,,,152.0,39.0,160.0,78
,,,,11.0,31.0,163.0,47
,,,,124.0,120.0,39.0,186
,,,,190.0,79.0,107.0,9
,,,,192.0,208.0,87.0,184
,,,,54.0,186.0,228.0,92
,,,,67.0,202.0,0.0,236
,,,,70.0,78.0,91.0,215
,,,,240.0,123.0,172.0,189
,,,,81.0,138.0,246.0,34
,,,,160.0,204.0,23.0,220
,,,,209.0,49.0,250.0,144
,,,,0.0,25.0,58.0,63
,,,,159.0,211.0,232.0,149
,,,,155.0,238.0,90.0,37
,,,,240.0,203.0,222.0,69
,,,,10.0,201.0,43.0,31
,,,,81.0,226.0,187.0,103
,,,,49.0,11.0,230.0,92
,,,,84.0,176.0,174.0,254
,,,,121.0,199.0,140.0,221
,,,,30.0,15.0,48.0,116
,,,,207.0,85.0,224.0,157
,,,,248.0,187.0,143.0,160
,,,,115.0,231.0,54.0,187
,,,,108.0,176.0,197.0,47
,,,,142.0,99.0,121.0,77
,,,,171.0,179.0,107.0,117
,,,,249.0,172.0,157.0,0
,,,,51.0,235.0,79.0,156
,,,,225.0,40.0,2.0,90
,,,,86.0,185.0,226.0,218
,,,,196.0,59.0,255.0,161
,,,,208.0,194.0,222.0,197
,,,,160.0,0.0,193.0,178
,,,,241.0,63.0,225.0,186
,,,,99.0,223.0,223.0,81
,,,,36.0,208.0,56.0,212
,,,,176.0,82.0,146.0,60
,,,,242.0,211.0,254.0,36
,,,,41.0,189.0,114.0,229
,,,,226.0,2.0,1.0,18
,,,,179.0,219.0,177.0,122
,,,,202.0,27.0,98.0,163
,,,,5.0,250.0,135.0,11
,,,,145.0,96.0,116.0,227
,,,,15.0,63.0,14.0,115
,,,,26.0,213.0,250.0,215
,,,,177.0,7.0,146.0,0
,,,,40.0,93.0,128.0,82
,,,,52.0,228.0,229.0,69
,,,,44.0,61.0,149.0,75
,,,,133.0,246.0,209.0,229
,,,,138.0,189.0,26.0,213
,,,,166.0,51.0,110.0,255
,,,,35.0,63.0,243.0,56
,,,,198.0,218.0,37.0,111
,,,,125.0,192.0,77.0,230
,,,,104.0,42.0,161.0,183
,,,,153.0,35.0,136.0,142
,,,,28.0,202.0,232.0,41
,,,,157.0,60.0,82.0,59
,,,,196.0,163.0,64.0,104
,,,,33.0,218.0,78.0,168
,,,,125.0,3.0,175.0,0
,,,,48.0,100.0,165.0,151
,,,,167.0,217.0,36.0,157
,,,,47.0,236.0,59.0,8
,,,,7.0,177.0,162.0,255
,,,,109.0,123.0,137.0,108
,,,,232.0,209.0,154.0,190
,,,,200.0,107.0,62.0,64
,,,,8.0,79.0,64.0,221
,,,,123.0,177.0,45.0,88
,,,,211.0,126.0,220.0,62
,,,,61.0,100.0,245.0,181
,,,,164.0,208.0,88.0,219
,,,,15.0,255.0,138.0,156
,,,,141.0,42.0,195.0,162
,,,,182.0,143.0,93.0,86
,,,,103.0,238.0,125.0,7
,,,,223.0,120.0,61.0,58
,,,,25.0,225.0,16.0,169
,,,,108.0,95.0,232.0,1
,,,,200.0,94.0,196.0,251
,,,,230.0,230.0,147.0,225
,,,,184.0,48.0,78.0,11
,,,,32.0,131.0,136.0,175
,,,,216.0,231.0,23.0,206
,,,,128.0,56.0,118.0,232
,,,,223.0,93.0,140.0,64
,,,,120.0,56.0,144.0,32
,,,,119.0,42.0,232.0,180
,,,,4.0,50.0,79.0,112
,,,,227.0,217.0,83.0,107
,,,,20.0,76.0,251.0,31
,,,,19.0,2.0,209.0,25
,,,,189.0,192.0,82.0,232
,,,,55.0,3.0,42.0,182
,,,,171.0,178.0,243.0,211
,,,,165.0,180.0,71.0,79
,,,,201.0,89.0,142.0,65
,,,,251.0,115.0,119.0,12
,,,,32.0,56.0,169.0,77
,,,,113.0,29.0,220.0,123
,,,,152.0,22.0,112.0,83
,,,,141.0,3.0,90.0,45
,,,,218.0,178.0,203.0,128
,,,,242.0,187.0,172.0,235
,,,,84.0,38.0,122.0,221
,,,,44.0,159.0,191.0,59
,,,,23.0,163.0,239.0,219
,,,,131.0,128.0,7.0,197
,,,,89.0,219.0,57.0,245
,,,,74.0,132.0,59.0,69
,,,,244.0,231.0,236.0,5
,,,,137.0,4.0,95.0,197
,,,,97.0,48.0,239.0,127
,,,,189.0,59.0,132.0,30
,,,,207.0,112.0,5.0,33
,,,,160.0,67.0,229.0,239
,,,,144.0,125.0,47.0,217
,,,,181.0,145.0,91.0,166
,,,,17.0,28.0,115.0,233
,,,,106.0,57.0,212.0,78
,,,,130.0,1.0,101.0,0
,,,,206.0,198.0,113.0,126
,,,,196.0,205.0,68.0,160
,,,,251.0,102.0,204.0,61
,,,,81.0,39.0,29.0,227
,,,,47.0,184.0,199.0,125
,,,,250.0,145.0,197.0,8
,,,,67.0,34.0,162.0,0
,,,,104.0,232.0,222.0,50
,,,,15.0,168.0,120.0,241
,,,,219.0,43.0,118.0,176
,,,,29.0,195.0,150.0,28
,,,,128.0,184.0,151.0,220
,,,,217.0,140.0,223.0,243
,,,,186.0,18.0,208.0,222
,,,,213.0,127.0,66.0,12
,,,,25.0,178.0,25.0,65
,,,,160.0,18.0,201.0,216
,,,,7.0,134.0,53.0,23
,,,,90.0,95.0,230.0,183
,,,,159.0,95.0,201.0,125
,,,,81.0,58.0,37.0,11
,,,,151.0,92.0,133.0,46
,,,,175.0,146.0,192.0,156
,,,,32.0,21.0,112.0,112
,,,,6.0,136.0,218.0,42
,,,,61.0,1.0,102.0,20
,,,,100.0,70.0,11.0,18
,,,,93.0,105.0,32.0,133
,,,,235.0,183.0,157.0,63
,,,,166.0,105.0,255.0,8
,,,,113.0,172.0,144.0,80
,,,,39.0,135.0,126.0,246
,,,,242.0,165.0,155.0,47
,,,,73.0,224.0,112.0,133
,,,,128.0,22.0,57.0,255
,,,,95.0,55.0,252.0,227
,,,,150.0,42.0,140.0,254
,,,,246.0,156.0,150.0,13
,,,,2.0,22.0,76.0,116
,,,,168.0,94.0,115.0,211
,,,,183.0,98.0,248.0,26
,,,,138.0,118.0,169.0,243
,,,,23.0,124.0,161.0,143
,,,,147.0,0.0,155.0,46
,,,,117.0,230.0,11.0,207
,,,,148.0,37.0,181.0,4
,,,,210.0,40.0,167.0,248
,,,,27.0,131.0,49.0,74
,,,,2.0,50.0,28.0,255
,,,,225.0,34.0,197.0,242
,,,,128.0,217.0,219.0,193
,,,,208.0,199.0,90.0,180
,,,,136.0,135.0,241.0,207
,,,,127.0,60.0,86.0,5
,,,,204.0,255.0,174.0,96
,,,,158.0,151.0,119.0,184
,,,,178.0,219.0,105.0,213
,,,,174.0,144.0,243.0,15
,,,,46.0,144.0,38.0,76
,,,,228.0,111.0,148.0,255
,,,,79.0,66.0,135.0,24
,,,,132.0,77.0,37.0,214
,,,,77.0,68.0,52.0,179
,,,,206.0,173.0,106.0,129
,,,,80.0,149.0,6.0,79
,,,,133.0,107.0,158.0,179
,,,,54.0,177.0,8.0,193
,,,,186.0,100.0,231.0,196
,,,,129.0,244.0,107.0,1
,,,,147.0,78.0,148.0,223
,,,,112.0,255.0,141.0,131
,,,,164.0,219.0,84.0,11
,,,,107.0,218.0,195.0,12
,,,,209.0,34.0,161.0,12
,,,,255.0,44.0,10.0,153
,,,,37.0,63.0,117.0,110
,,,,249.0,206.0,97.0,153
,,,,214.0,18.0,56.0,169
,,,,33.0,243.0,171.0,68
,,,,157.0,52.0,5.0,74
,,,,120.0,208.0,53.0,216
,,,,33.0,204.0,82.0,3
,,,,197.0,5.0,233.0,225
,,,,232.0,213.0,177.0,83
,,,,178.0,46.0,56.0,216
,,,,22.0,26.0,224.0,170
,,,,5.0,251.0,219.0,2
,,,,183.0,180.0,233.0,127
,,,,199.0,123.0,69.0,87
,,,,94.0,51.0,141.0,190
,,,,236.0,34.0,166.0,89
,,,,228.0,167.0,95.0,19
,,,,138.0,110.0,162.0,75
,,,,92.0,133.0,47.0,184
,,,,26.0,153.0,250.0,89
,,,,120.0,39.0,247.0,47
,,,,107.0,137.0,156.0,115
,,,,189.0,134.0,0.0,253
,,,,149.0,224.0,127.0,45
,,,,126.0,167.0,55.0,160
,,,,232.0,165.0,133.0,78
,,,,46.0,103.0,13.0,87
,,,,165.0,167.0,197.0,203
,,,,219.0,133.0,49.0,236
,,,,5.0,173.0,211.0,140
,,,,253.0,19.0,143.0,225
,,,,110.0,209.0,143.0,239
,,,,6.0,106.0,9.0,69
,,,,106.0,31.0,191.0,196
,,,,212.0,33.0,192.0,80
,,,,115.0,24.0,136.0,23
,,,,205.0,37.0,110.0,29
,,,,190.0,102.0,31.0,166
,,,,213.0,146.0,149.0,115
,,,,228.0,70.0,230.0,196
,,,,36.0,164.0,191.0,169
,,,,49.0,214.0,76.0,41
,,,,66.0,3.0,195.0,137
,,,,129.0,33.0,82.0,121
,,,,43.0,177.0,216.0,82
,,,,134.0,5.0,34.0,57
,,,,135.0,124.0,178.0,72
,,,,3.0,223.0,163.0,189
,,,,236.0,164.0,63.0,34
,,,,220.0,185.0,199.0,136
,,,,179.0,31.0,144.0,103
,,,,17.0,228.0,168.0,155
,,,,206.0,19.0,103.0,181
,,,,27.0,18.0,1.0,27
,,,,39.0,41.0,36.0,146
,,,,251.0,9.0,150.0,31
,,,,176.0,206.0,73.0,151
,,,,83.0,194.0,225.0,51
,,,,133.0,209.0,35.0,204
,,,,187.0,227.0,171.0,82
,,,,172.0,81.0,118.0,28
,,,,198.0,32.0,103.0,79
,,,,48.0,248.0,17.0,82
,,,,143.0,66.0,47.0,50
,,,,136.0,198.0,137.0,61
,,,,51.0,248.0,128.0,246
,,,,138.0,215.0,148.0,3
,,,,6.0,51.0,82.0,248
,,,,196.0,172.0,234.0,38
,,,,106.0,243.0,204.0,163
,,,,180.0,70.0,29.0,146
,,,,161.0,18.0,129.0,63
,,,,64.0,98.0,155.0,232
,,,,205.0,39.0,46.0,179
,,,,110.0,247.0,149.0,135
,,,,253.0,201.0,254.0,5
,,,,72.0,92.0,164.0,104
,,,,164.0,92.0,189.0,150
,,,,212.0,248.0,177.0,47
,,,,208.0,193.0,56.0,7
,,,,203.0,100.0,162.0,140
,,,,,132.0,95.0,120
,,,,,88.0,72.0,244
,,,,,239.0,43.0,25
,,,,,160.0,146.0,80
,,,,,131.0,38.0,35
,,,,,77.0,179.0,217
,,,,,120.0,96.0,209
,,,,,6.0,112.0,172
,,,,,176.0,22.0,100
,,,,,185.0,133.0,39
,,,,,58.0,78.0,245
,,,,,76.0,150.0,58
,,,,,67.0,28.0,115
,,,,,221.0,114.0,164
,,,,,69.0,114.0,62
,,,,,37.0,3.0,150
,,,,,246.0,60.0,104
,,,,,130.0,67.0,92
,,,,,77.0,182.0,216
,,,,,20.0,101.0,83
,,,,,135.0,198.0,248
,,,,,121.0,249.0,190
,,,,,27.0,143.0,9
,,,,,70.0,105.0,45
,,,,,105.0,63.0,239
,,,,,224.0,105.0,122
,,,,,194.0,166.0,93
,,,,,226.0,55.0,171
,,,,,50.0,80.0,112
,,,,,22.0,120.0,142
,,,,,232.0,161.0,70
,,,,,138.0,54.0,38
,,,,,23.0,125.0,79
,,,,,184.0,153.0,225
,,,,,32.0,220.0,162
,,,,,121.0,148.0,211
,,,,,63.0,13.0,159
,,,,,75.0,141.0,13
,,,,,107.0,30.0,12
,,,,,207.0,94.0,175
,,,,,246.0,85.0,245
,,,,,51.0,93.0,92
,,,,,65.0,129.0,68
,,,,,1.0,217.0,79
,,,,,24.0,101.0,44
,,,,,222.0,201.0,58
,,,,,222.0,16.0,155
,,,,,48.0,22.0,239
,,,,,199.0,169.0,121
,,,,,172.0,205.0,204
,,,,,253.0,162.0,229
,,,,,218.0,171.0,149
,,,,,227.0,38.0,22
,,,,,124.0,60.0,209
,,,,,210.0,20.0,122
,,,,,73.0,116.0,161
,,,,,89.0,223.0,6
,,,,,70.0,198.0,22
,,,,,186.0,118.0,159
,,,,,179.0,241.0,166
,,,,,71.0,113.0,22
,,,,,74.0,228.0,61
,,,,,98.0,238.0,44
,,,,,102.0,100.0,47
,,,,,111.0,46.0,124
,,,,,152.0,0.0,182
,,,,,237.0,111.0,118
,,,,,128.0,133.0,88
,,,,,141.0,57.0,111
,,,,,229.0,72.0,173
,,,,,182.0,172.0,139
,,,,,93.0,112.0,73
,,,,,213.0,75.0,249
,,,,,200.0,99.0,76
,,,,,121.0,170.0,23
,,,,,87.0,247.0,43
,,,,,71.0,233.0,206
,,,,,20.0,206.0,226
,,,,,111.0,127.0,52
,,,,,56.0,41.0,244
,,,,,182.0,3.0,233
,,,,,113.0,226.0,160
,,,,,250.0,236.0,97
,,,,,185.0,109.0,68
,,,,,29.0,251.0,70
,,,,,51.0,70.0,25
,,,,,237.0,60.0,236
,,,,,229.0,232.0,132
,,,,,191.0,162.0,71
,,,,,135.0,153.0,73
,,,,,228.0,245.0,32
,,,,,52.0,167.0,9
,,,,,199.0,4.0,54
,,,,,14.0,181.0,31
,,,,,45.0,130.0,73
,,,,,39.0,102.0,146
,,,,,23.0,23.0,200
,,,,,118.0,26.0,92
,,,,,162.0,193.0,201
,,,,,188.0,182.0,22
,,,,,105.0,254.0,64
,,,,,113.0,174.0,32
,,,,,118.0,18.0,14
,,,,,210.0,109.0,168
,,,,,97.0,38.0,104
,,,,,149.0,208.0,75
,,,,,208.0,37.0,236
,,,,,205.0,167.0,128
,,,,,252.0,87.0,124
,,,,,242.0,217.0,15
,,,,,7.0,138.0,11
,,,,,2.0,18.0,80
,,,,,41.0,111.0,34
,,,,,87.0,82.0,18
,,,,,31.0,124.0,232
,,,,,159.0,83.0,242
,,,,,196.0,183.0,175
,,,,,91.0,151.0,18
,,,,,52.0,123.0,138
,,,,,79.0,147.0,244
,,,,,179.0,68.0,42
,,,,,140.0,221.0,162
,,,,,224.0,140.0,135
,,,,,121.0,44.0,163
,,,,,74.0,213.0,128
,,,,,82.0,64.0,207
,,,,,33.0,234.0,56
,,,,,196.0,249.0,128
,,,,,80.0,182.0,149
,,,,,27.0,73.0,134
,,,,,163.0,162.0,210
,,,,,50.0,237.0,31
,,,,,237.0,187.0,97
,,,,,252.0,153.0,37
,,,,,239.0,41.0,28
,,,,,211.0,151.0,244
,,,,,131.0,133.0,137
,,,,,239.0,34.0,234
,,,,,11.0,32.0,121
,,,,,174.0,231.0,249
,,,,,118.0,75.0,251
,,,,,189.0,33.0,4
,,,,,116.0,66.0,184
,,,,,125.0,133.0,184
,,,,,68.0,131.0,32
,,,,,224.0,229.0,176
,,,,,100.0,228.0,138
,,,,,127.0,157.0,118
,,,,,194.0,32.0,8
,,,,,57.0,124.0,147
,,,,,61.0,79.0,7
,,,,,69.0,43.0,118
,,,,,16.0,141.0,12
,,,,,31.0,121.0,183
,,,,,224.0,238.0,27
,,,,,123.0,154.0,242
,,,,,78.0,73.0,192
,,,,,198.0,37.0,61
,,,,,85.0,105.0,176
,,,,,83.0,104.0,65
,,,,,35.0,124.0,125
,,,,,37.0,211.0,20
,,,,,113.0,195.0,132
,,,,,216.0,210.0,28
,,,,,112.0,38.0,179
,,,,,246.0,84.0,250
,,,,,187.0,157.0,144
,,,,,34.0,61.0,113
,,,,,153.0,124.0,97
,,,,,51.0,198.0,143
,,,,,80.0,233.0,33
,,,,,184.0,105.0,14
,,,,,115.0,11.0,78
,,,,,183.0,235.0,251
,,,,,222.0,23.0,99
,,,,,112.0,2.0,2
,,,,,245.0,32.0,69
,,,,,80.0,116.0,36
,,,,,90.0,61.0,223
,,,,,96.0,128.0,224
,,,,,148.0,27.0,24
,,,,,153.0,200.0,23
,,,,,170.0,101.0,89
,,,,,34.0,23.0,58
,,,,,40.0,238.0,251
,,,,,219.0,47.0,166
,,,,,216.0,2.0,156
,,,,,73.0,160.0,184
,,,,,165.0,139.0,176
,,,,,34.0,32.0,71
,,,,,136.0,154.0,125
,,,,,196.0,161.0,195
,,,,,201.0,41.0,178
,,,,,134.0,219.0,69
,,,,,54.0,36.0,19
,,,,,71.0,105.0,222
,,,,,173.0,46.0,171
,,,,,211.0,83.0,193
,,,,,237.0,42.0,7
,,,,,121.0,217.0,158
,,,,,224.0,228.0,49
,,,,,97.0,120.0,248
,,,,,174.0,164.0,254
,,,,,46.0,6.0,148
,,,,,66.0,110.0,248
,,,,,149.0,34.0,9
,,,,,173.0,38.0,91
,,,,,250.0,199.0,250
,,,,,61.0,207.0,231
,,,,,209.0,176.0,174
,,,,,91.0,248.0,46
,,,,,80.0,249.0,39
,,,,,214.0,129.0,203
,,,,,52.0,188.0,17
,,,,,34.0,19.0,156
,,,,,25.0,140.0,33
,,,,,100.0,143.0,254
,,,,,146.0,216.0,240
,,,,,47.0,17.0,181
,,,,,31.0,148.0,192
,,,,,178.0,175.0,30
,,,,,132.0,94.0,201
,,,,,144.0,210.0,225
,,,,,111.0,175.0,134
,,,,,24.0,147.0,110
,,,,,210.0,17.0,228
,,,,,106.0,52.0,35
,,,,,84.0,68.0,81
,,,,,239.0,38.0,116
,,,,,227.0,210.0,253
,,,,,150.0,14.0,211
,,,,,207.0,246.0,14
,,,,,127.0,154.0,95
,,,,,80.0,135.0,65
,,,,,170.0,27.0,13
,,,,,92.0,236.0,180
,,,,,0.0,16.0,200
,,,,,102.0,209.0,51
,,,,,68.0,255.0,178
,,,,,254.0,188.0,253
,,,,,147.0,51.0,167
,,,,,46.0,73.0,9
,,,,,246.0,8.0,75
,,,,,143.0,4.0,184
,,,,,159.0,216.0,192
,,,,,46.0,67.0,131
,,,,,212.0,63.0,154
,,,,,238.0,152.0,34
,,,,,147.0,32.0,14
,,,,,175.0,231.0,62
,,,,,125.0,204.0,225
,,,,,153.0,100.0,235
,,,,,138.0,42.0,48
,,,,,58.0,166.0,232
,,,,,25.0,50.0,76
,,,,,239.0,87.0,97
,,,,,39.0,129.0,150
,,,,,223.0,107.0,246
,,,,,165.0,195.0,71
,,,,,89.0,154.0,130
,,,,,53.0,250.0,117
,,,,,191.0,139.0,247
,,,,,225.0,220.0,227
,,,,,78.0,95.0,136
,,,,,42.0,31.0,129
,,,,,102.0,117.0,239
,,,,,116.0,69.0,118
,,,,,146.0,167.0,222
,,,,,182.0,36.0,235
,,,,,244.0,243.0,69
,,,,,252.0,164.0,123
,,,,,11.0,253.0,87
,,,,,183.0,163.0,243
,,,,,15.0,54.0,165
,,,,,131.0,18.0,22
,,,,,147.0,173.0,22
,,,,,209.0,228.0,222
,,,,,207.0,21.0,11
,,,,,248.0,134.0,64
,,,,,45.0,54.0,201
,,,,,202.0,22.0,29
,,,,,101.0,195.0,195
,,,,,71.0,103.0,123
,,,,,229.0,49.0,187
,,,,,124.0,255.0,215
,,,,,97.0,14.0,107
,,,,,172.0,226.0,133
,,,,,77.0,178.0,233
,,,,,239.0,52.0,95
,,,,,232.0,112.0,148
,,,,,59.0,150.0,17
,,,,,1.0,156.0,128
,,,,,53.0,79.0,83
,,,,,0.0,25.0,0
,,,,,83.0,177.0,121
,,,,,118.0,212.0,162
,,,,,40.0,162.0,145
,,,,,49.0,209.0,128
,,,,,175.0,30.0,66
,,,,,238.0,182.0,44
,,,,,197.0,38.0,99
,,,,,223.0,188.0,121
,,,,,210.0,13.0,92
,,,,,208.0,246.0,175
,,,,,50.0,129.0,102
,,,,,16.0,144.0,242
,,,,,215.0,34.0,238
,,,,,234.0,238.0,238
,,,,,189.0,5.0,10
,,,,,103.0,228.0,68
,,,,,117.0,15.0,214
,,,,,41.0,157.0,155
,,,,,16.0,234.0,132
,,,,,75.0,193.0,75
,,,,,232.0,75.0,33
,,,,,157.0,101.0,132
,,,,,48.0,21.0,111
,,,,,91.0,127.0,27
,,,,,92.0,182.0,200
,,,,,173.0,215.0,186
,,,,,5.0,215.0,150
,,,,,118.0,32.0,200
,,,,,144.0,90.0,179
,,,,,47.0,252.0,11
,,,,,96.0,184.0,130
,,,,,251.0,149.0,43
,,,,,184.0,145.0,124
,,,,,128.0,141.0,215
,,,,,100.0,211.0,125
,,,,,79.0,31.0,179
,,,,,145.0,187.0,226
,,,,,3.0,154.0,204
,,,,,177.0,213.0,111
,,,,,180.0,161.0,3
,,,,,53.0,62.0,171
,,,,,75.0,92.0,81
,,,,,7.0,167.0,226
,,,,,48.0,159.0,245
,,,,,218.0,80.0,34
,,,,,132.0,155.0,34
,,,,,182.0,6.0,33
,,,,,16.0,181.0,192
,,,,,204.0,64.0,21
,,,,,235.0,134.0,2
,,,,,191.0,179.0,79
,,,,,21.0,190.0,153
,,,,,16.0,229.0,222
,,,,,141.0,92.0,59
,,,,,106.0,94.0,108
,,,,,175.0,142.0,182
,,,,,70.0,38.0,164
,,,,,244.0,44.0,15
,,,,,180.0,183.0,172
,,,,,239.0,197.0,218
,,,,,254.0,81.0,120
,,,,,112.0,182.0,177
,,,,,18.0,50.0,253
,,,,,159.0,151.0,103
,,,,,179.0,31.0,49
,,,,,98.0,27.0,44
,,,,,39.0,137.0,88
,,,,,103.0,29.0,121
,,,,,172.0,61.0,11
,,,,,71.0,185.0,147
,,,,,207.0,231.0,238
,,,,,90.0,241.0,63
,,,,,164.0,84.0,68
,,,,,64.0,52.0,166
,,,,,27.0,167.0,59
,,,,,32.0,31.0,10
,,,,,37.0,32.0,233
,,,,,104.0,64.0,20
,,,,,102.0,131.0,162
,,,,,3.0,254.0,44
,,,,,41.0,128.0,205
,,,,,7.0,139.0,224
,,,,,96.0,27.0,61
,,,,,172.0,45.0,237
,,,,,28.0,247.0,226
,,,,,243.0,252.0,189
,,,,,131.0,112.0,163
,,,,,30.0,98.0,55
,,,,,165.0,229.0,179
,,,,,104.0,8.0,120
,,,,,143.0,194.0,217
,,,,,20.0,96.0,34
,,,,,250.0,165.0,63
,,,,,230.0,237.0,40
,,,,,92.0,244.0,24
,,,,,42.0,1.0,115
,,,,,113.0,74.0,111
,,,,,148.0,181.0,217
,,,,,28.0,155.0,143
,,,,,119.0,10.0,13
,,,,,29.0,198.0,6
,,,,,104.0,77.0,242
,,,,,34.0,92.0,28
,,,,,241.0,136.0,246
,,,,,2.0,81.0,197
,,,,,75.0,124.0,141
,,,,,14.0,197.0,225
,,,,,31.0,25.0,100
,,,,,144.0,214.0,252
,,,,,240.0,188.0,238
,,,,,167.0,43.0,225
,,,,,119.0,211.0,7
,,,,,173.0,142.0,139
,,,,,236.0,138.0,98
,,,,,250.0,147.0,196
,,,,,107.0,34.0,226
,,,,,183.0,142.0,229
,,,,,219.0,89.0,150
,,,,,195.0,209.0,94
,,,,,173.0,155.0,68
,,,,,167.0,83.0,120
,,,,,5.0,249.0,73
,,,,,9.0,20.0,170
,,,,,11.0,3.0,197
,,,,,191.0,17.0,113
,,,,,34.0,12.0,180
,,,,,147.0,154.0,186
,,,,,71.0,221.0,201
,,,,,161.0,253.0,101
,,,,,66.0,248.0,251
,,,,,44.0,67.0,3
,,,,,5.0,135.0,224
,,,,,43.0,213.0,133
,,,,,165.0,78.0,99
,,,,,111.0,178.0,63
,,,,,41.0,168.0,113
,,,,,197.0,46.0,199
,,,,,162.0,183.0,171
,,,,,68.0,105.0,59
,,,,,27.0,148.0,14
,,,,,78.0,1.0,59
,,,,,230.0,135.0,97
,,,,,92.0,206.0,255
,,,,,110.0,189.0,134
,,,,,80.0,212.0,157
