array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
,,,,61.0,185.0,254.0,250
,,,,47.0,113.0,126.0,21
,,,,94.0,156.0,46.0,24
,,,,118.0,153.0,18.0,242
,,,,110.0,187.0,125.0,206
,,,,87.0,126.0,65.0,227
,,,,46.0,9.0,120.0,222
,,,,69.0,148.0,217.0,9
,,,,149.0,136.0,115.0,57
,,,,125.0,25.0,127.0,182
,,,,243.0,209.0,24.0,231
,,,,2.0,143.0,130.0,137
,,,,38.0,72.0,36.0,58
,,,,202.0,180.0,13.0,249
,,,,19.0,242.0,5.0,8
,,,,5.0,234.0,172.0,246
,,,,28.0,115.0,215.0,143
,,,,157.0,184.0,124.0,92
,,,,9.0,17.0,122.0,198
,,,,176.0,61.0,92.0,113
,,,,217.0,56.0,40.0,137
,,,,85.0,224.0,89.0,182
,,,,4.0,23.0,9.0,241
,,,,194.0,97.0,32.0,141
,,,,60.0,198.0,173.0,179
,,,,107.0,103.0,27.0,57
,,,,228.0,58.0,202.0,153
,,,,218.0,252.0,158.0,151
,,,,60.0,204.0,131.0,167
,,,,125.0,101.0,54.0,62
,,,,13.0,239.0,222.0,208
,,,,253.0,105.0,198.0,109
,,,,250.0,3.0,246.0,13
,,,,159.0,98.0,217.0,229
,,,,199.0,234.0,119.0,213
,,,,201.0,140.0,198.0,153
,,,,61.0,9.0,220.0,249
,,,,187.0,63.0,82.0,52
,,,,6.0,113.0,189.0,92
,,,,36.0,170.0,75.0,2
,,,,221.0,108.0,225.0,124
,,,,88.0,94.0,221.0,72
,,,,65.0,24.0,33.0,11
,,,,47.0,18.0,99.0,215
,,,,22.0,110.0,138.0,37
,,,,158.0,27.0,154.0,251
,,,,140.0,126.0,208.0,146
,,,,244.0,61.0,16.0,112
,,,,180.0,137.0,96.0,205
,,,,160.0,47.0,83.0,57
,,,,214.0,131.0,162.0,97
,,,,45.0,227.0,74.0,63
,,,,239.0,16.0,212.0,79
,,,,226.0,146.0,31.0,177
,,,,41.0,111.0,87.0,13
,,,,54.0,253.0,27.0,193
,,,,63.0,182.0,59.0,54
,,,,124.0,216.0,152.0,104
,,,,50.0,233.0,17.0,220
,,,,104.0,148.0,44.0,201
,,,,172.0,206.0,69.0,102
,,,,100.0,245.0,57.0,251
,,,,177.0,141.0,204.0,225
,,,,82.0,64.0,205.0,120
,,,,72.0,153.0,145.0,43
,,,,27.0,150.0,113.0,124
,,,,15.0,56.0,198.0,38
,,,,215.0,104.0,172.0,214
,,,,125.0,215.0,23.0,154
,,,,173.0,161.0,93.0,161
,,,,215.0,205.0,100.0,168
,,,,117.0,100.0,245.0,25
,,,,13.0,235.0,20.0,64
,,,,40.0,252.0,23.0,183
,,,,56.0,166.0,132.0,65
,,,,244.0,189.0,50.0,12
,,,,129.0,198.0,76.0,30
,,,,222.0,128.0,199.0,155
,,,,161.0,80.0,181.0,246
,,,,22.0,68.0,2.0,116
,,,,145.0,122.0,15.0,79
,,,,196.0,82.0,167.0,39
,,,,108.0,124.0,123.0,168
,,,,63.0,113.0,27.0,231
,,,,255.0,121.0,248.0,150
,,,,151.0,144.0,18.0,170
,,,,108.0,22.0,20.0,250
,,,,223.0,94.0,134.0,3
,,,,102.0,0.0,170.0,122
,,,,121.0,225.0,6.0,125
,,,,191.0,127.0,39.0,230
,,,,3.0,72.0,135.0,137
,,,,95.0,205.0,199.0,92
,,,,197.0,50.0,106.0,244
,,,,140.0,210.0,172.0,182
,,,,44.0,104.0,243.0,103
,,,,178.0,28.0,109.0,168
,,,,240.0,53.0,242.0,212
,,,,119.0,183.0,115.0,193
,,,,241.0,146.0,187.0,157
,,,,68.0,141.0,229.0,246
,,,,235.0,189.0,217.0,223
,,,,101.0,175.0,111.0,241
,,,,239.0,33.0,30.0,198
,,,,220.0,110.0,121.0,11
,,,,49.0,107.0,165.0,48
,,,,248.0,73.0,45.0,198
,,,,232.0,233.0,239.0,78
,,,,153.0,223.0,80.0,138
,,,,156.0,89.0,190.0,153
,,,,221.0,67.0,48.0,246
,,,,64.0,113.0,123.0,74
,,,,230.0,222.0,226.0,216
,,,,227.0,68.0,38.0,215
,,,,58.0,235.0,145.0,25
,,,,1.0,136.0,169.0,65
,,,,207.0,215.0,140.0,214
,,,,58.0,171.0,249.0,129
,,,,9.0,39.0,42.0,43
,,,,162.0,216.0,3.0,155
,,,,53.0,14.0,82.0,206
,,,,141.0,220.0,206.0,247
,,,,175.0,59.0,193.0,44
,,,,149.0,52.0,31.0,59
,,,,184.0,44.0,17.0,189
,,,,126.0,25.0,86.0,181
,,,,180.0,181.0,24.0,223
,,,,113.0,76.0,178.0,204
,,,,212.0,229.0,180.0,109
,,,,42.0,111.0,148.0,204
,,,,70.0,85.0,243.0,217
,,,,81.0,250.0,81.0,179
,,,,63.0,68.0,45.0,84
,,,,179.0,109.0,217.0,245
,,,,108.0,23.0,144.0,106
,,,,118.0,29.0,73.0,192
,,,,203.0,138.0,5.0,11
,,,,251.0,212.0,131.0,33
,,,,9.0,115.0,119.0,12
,,,,35.0,107.0,36.0,249
,,,,170.0,213.0,194.0,28
,,,,158.0,167.0,220.0,77
,,,,222.0,148.0,174.0,80
,,,,134.0,130.0,8.0,111
,,,,153.0,205.0,18.0,133
,,,,218.0,211.0,16.0,66
,,,,26.0,35.0,189.0,179
,,,,125.0,246.0,120.0,117
,,,,129.0,218.0,34.0,176
,,,,101.0,116.0,66.0,54
,,,,223.0,193.0,161.0,144
,,,,195.0,213.0,77.0,171
,,,,105.0,9.0,189.0,154
,,,,124.0,232.0,86.0,36
,,,,234.0,45.0,198.0,74
,,,,26.0,171.0,135.0,137
,,,,53.0,136.0,250.0,119
,,,,95.0,193.0,126.0,111
,,,,72.0,105.0,196.0,50
,,,,88.0,134.0,189.0,196
,,,,100.0,70.0,15.0,4
,,,,151.0,238.0,206.0,183
,,,,195.0,247.0,134.0,128
,,,,147.0,140.0,5.0,158
,,,,120.0,217.0,47.0,130
,,,,167.0,190.0,240.0,48
,,,,99.0,16.0,214.0,196
,,,,88.0,87.0,246.0,162
,,,,183.0,62.0,21.0,1
,,,,81.0,158.0,252.0,147
,,,,68.0,29.0,105.0,165
,,,,57.0,134.0,177.0,44
,,,,179.0,171.0,49.0,227
,,,,197.0,136.0,42.0,7
,,,,107.0,242.0,37.0,171
,,,,187.0,156.0,118.0,96
,,,,108.0,158.0,183.0,158
,,,,244.0,27.0,60.0,219
,,,,101.0,191.0,89.0,134
,,,,74.0,195.0,11.0,104
,,,,225.0,248.0,40.0,185
,,,,147.0,126.0,165.0,141
,,,,194.0,178.0,217.0,195
,,,,194.0,71.0,79.0,93
,,,,92.0,112.0,39.0,60
,,,,195.0,214.0,169.0,26
,,,,42.0,205.0,172.0,70
,,,,99.0,143.0,159.0,65
,,,,30.0,172.0,182.0,137
,,,,48.0,110.0,94.0,155
,,,,73.0,226.0,239.0,186
,,,,110.0,104.0,96.0,188
,,,,204.0,109.0,3.0,73
,,,,75.0,197.0,155.0,24
,,,,214.0,50.0,179.0,29
,,,,198.0,81.0,205.0,243
,,,,218.0,126.0,128.0,82
,,,,116.0,215.0,14.0,145
,,,,131.0,197.0,143.0,248
,,,,14.0,147.0,250.0,101
,,,,41.0,177.0,2.0,148
,,,,226.0,13.0,172.0,33
,,,,114.0,27.0,210.0,138
,,,,185.0,184.0,74.0,209
,,,,22.0,90.0,255.0,34
,,,,249.0,53.0,84.0,9
,,,,128.0,159.0,106.0,87
,,,,169.0,19.0,56.0,46
,,,,238.0,38.0,88.0,64
,,,,139.0,129.0,172.0,243
,,,,28.0,236.0,114.0,242
,,,,4.0,28.0,6.0,253
,,,,181.0,242.0,239.0,212
,,,,96.0,153.0,255.0,187
,,,,220.0,12.0,209.0,17
,,,,224.0,115.0,38.0,5
,,,,147.0,216.0,92.0,11
,,,,235.0,213.0,98.0,39
,,,,76.0,106.0,36.0,84
,,,,241.0,14.0,236.0,155
,,,,234.0,52.0,2.0,194
,,,,245.0,14.0,166.0,103
,,,,172.0,6.0,141.0,36
,,,,133.0,252.0,142.0,93
,,,,98.0,65.0,121.0,38
,,,,59.0,253.0,205.0,243
,,,,210.0,158.0,13.0,163
,,,,86.0,243.0,47.0,248
,,,,75.0,219.0,164.0,79
,,,,146.0,194.0,240.0,190
,,,,152.0,83.0,26.0,253
,,,,154.0,166.0,111.0,253
,,,,64.0,197.0,29.0,243
,,,,64.0,129.0,94.0,120
,,,,144.0,33.0,111.0,158
,,,,100.0,212.0,103.0,149
,,,,236.0,93.0,70.0,245
,,,,221.0,89.0,44.0,178
,,,,168.0,200.0,253.0,107
,,,,86.0,112.0,145.0,141
,,,,214.0,39.0,33.0,114
,,,,195.0,160.0,193.0,107
,,,,160.0,131.0,54.0,107
,,,,168.0,203.0,176.0,243
,,,,188.0,12.0,141.0,61
,,,,241.0,46.0,105.0,147
,,,,229.0,131.0,217.0,71
,,,,89.0,47.0,41.0,205
,,,,43.0,113.0,185.0,100
,,,,24.0,230.0,203.0,149
,,,,161.0,197.0,86.0,62
,,,,122.0,38.0,34.0,33
,,,,149.0,130.0,80.0,222
,,,,32.0,79.0,186.0,145
,,,,58.0,15.0,120.0,36
,,,,153.0,131.0,60.0,72
,,,,147.0,29.0,21.0,178
,,,,32.0,188.0,202.0,40
,,,,180.0,247.0,106.0,154
,,,,98.0,39.0,208.0,250
,,,,44.0,249.0,131.0,41
,,,,164.0,213.0,231.0,182
,,,,88.0,54.0,195.0,133
,,,,210.0,138.0,145.0,54
,,,,84.0,204.0,26.0,104
,,,,250.0,196.0,69.0,47
,,,,115.0,231.0,39.0,22
,,,,80.0,143.0,204.0,95
,,,,96.0,121.0,43.0,237
,,,,18.0,171.0,33.0,128
,,,,163.0,15.0,16.0,244
,,,,38.0,89.0,0.0,111
,,,,239.0,240.0,97.0,182
,,,,92.0,98.0,237.0,185
,,,,28.0,173.0,59.0,114
,,,,237.0,128.0,115.0,41
,,,,37.0,26.0,161.0,218
,,,,168.0,80.0,88.0,131
,,,,122.0,36.0,167.0,116
,,,,221.0,6.0,168.0,3
,,,,70.0,85.0,148.0,249
,,,,88.0,127.0,133.0,127
,,,,123.0,71.0,190.0,75
,,,,154.0,34.0,189.0,193
,,,,109.0,18.0,215.0,156
,,,,107.0,197.0,172.0,176
,,,,127.0,204.0,71.0,127
,,,,87.0,111.0,178.0,218
,,,,67.0,194.0,168.0,72
,,,,129.0,31.0,226.0,192
,,,,197.0,53.0,83.0,121
,,,,62.0,82.0,225.0,33
,,,,83.0,161.0,47.0,12
,,,,176.0,128.0,194.0,15
,,,,104.0,238.0,200.0,220
,,,,115.0,62.0,41.0,1
,,,,66.0,93.0,193.0,250
,,,,133.0,233.0,220.0,255
,,,,140.0,78.0,31.0,169
,,,,182.0,206.0,207.0,38
,,,,112.0,53.0,249.0,17
,,,,125.0,22.0,220.0,34
,,,,100.0,117.0,156.0,107
,,,,220.0,233.0,11.0,36
,,,,110.0,58.0,219.0,16
,,,,119.0,95.0,217.0,72
,,,,161.0,73.0,135.0,86
,,,,247.0,173.0,140.0,203
,,,,199.0,235.0,40.0,99
,,,,226.0,149.0,147.0,71
,,,,169.0,161.0,92.0,21
,,,,246.0,93.0,6.0,148
,,,,36.0,83.0,18.0,110
,,,,35.0,93.0,69.0,149
,,,,112.0,210.0,220.0,221
,,,,251.0,51.0,173.0,100
,,,,152.0,80.0,204.0,244
,,,,100.0,84.0,79.0,34
,,,,82.0,85.0,12.0,22
,,,,92.0,250.0,51.0,99
,,,,83.0,208.0,77.0,57
,,,,16.0,216.0,112.0,199
,,,,69.0,15.0,165.0,201
,,,,31.0,40.0,210.0,247
,,,,224.0,90.0,48.0,66
,,,,147.0,242.0,236.0,211
,,,,155.0,111.0,32.0,189
,,,,62.0,160.0,128.0,212
,,,,149.0,180.0,27.0,251
,,,,68.0,185.0,167.0,106
,,,,131.0,80.0,176.0,188
,,,,61.0,87.0,177.0,217
,,,,216.0,174.0,83.0,51
,,,,171.0,210.0,71.0,4
,,,,44.0,97.0,192.0,109
,,,,35.0,159.0,90.0,65
,,,,43.0,132.0,137.0,74
,,,,138.0,180.0,140.0,160
,,,,1.0,33.0,214.0,74
,,,,225.0,60.0,221.0,225
,,,,120.0,199.0,149.0,29
,,,,14.0,25.0,119.0,119
,,,,63.0,229.0,163.0,55
,,,,22.0,106.0,166.0,38
,,,,46.0,172.0,95.0,19
,,,,84.0,44.0,205.0,85
,,,,49.0,236.0,223.0,76
,,,,119.0,247.0,156.0,169
,,,,77.0,101.0,146.0,185
,,,,16.0,67.0,140.0,193
,,,,171.0,61.0,132.0,205
,,,,222.0,205.0,5.0,140
,,,,62.0,55.0,17.0,254
,,,,200.0,87.0,114.0,49
,,,,157.0,211.0,253.0,53
,,,,107.0,124.0,201.0,132
,,,,205.0,252.0,233.0,23
,,,,186.0,182.0,119.0,137
,,,,105.0,176.0,62.0,48
,,,,109.0,246.0,236.0,194
,,,,177.0,149.0,53.0,106
,,,,108.0,105.0,240.0,95
,,,,218.0,187.0,169.0,53
,,,,75.0,39.0,115.0,78
,,,,79.0,74.0,179.0,181
,,,,195.0,118.0,229.0,212
,,,,230.0,84.0,242.0,155
,,,,200.0,30.0,193.0,233
,,,,42.0,212.0,196.0,170
,,,,142.0,189.0,101.0,195
,,,,206.0,121.0,76.0,150
,,,,205.0,136.0,171.0,46
,,,,213.0,183.0,244.0,59
,,,,147.0,188.0,224.0,98
,,,,215.0,218.0,138.0,17
,,,,159.0,21.0,132.0,25
,,,,13.0,141.0,211.0,178
,,,,125.0,115.0,142.0,255
,,,,98.0,134.0,166.0,20
,,,,167.0,112.0,218.0,143
,,,,78.0,139.0,199.0,203
,,,,39.0,179.0,5.0,228
,,,,237.0,234.0,146.0,86
,,,,204.0,207.0,61.0,249
,,,,204.0,135.0,196.0,244
,,,,219.0,160.0,15.0,65
,,,,148.0,213.0,107.0,94
,,,,255.0,44.0,233.0,76
,,,,180.0,61.0,71.0,173
,,,,17.0,33.0,44.0,172
,,,,25.0,85.0,92.0,191
,,,,24.0,251.0,185.0,80
,,,,246.0,230.0,108.0,204
,,,,41.0,25.0,26.0,187
,,,,141.0,151.0,206.0,29
,,,,167.0,91.0,203.0,162
,,,,104.0,111.0,148.0,73
,,,,174.0,127.0,96.0,58
,,,,106.0,134.0,12.0,96
,,,,120.0,84.0,199.0,102
,,,,216.0,9.0,30.0,189
,,,,219.0,172.0,70.0,217
,,,,52.0,94.0,248.0,242
,,,,253.0,141.0,210.0,52
,,,,199.0,20.0,60.0,173
,,,,114.0,187.0,240.0,50
,,,,37.0,24.0,3.0,36
,,,,69.0,8.0,97.0,152
,,,,195.0,118.0,215.0,114
,,,,149.0,170.0,126.0,113
,,,,,142.0,237.0,24
,,,,,15.0,43.0,176
,,,,,225.0,99.0,125
,,,,,5.0,159.0,152
,,,,,231.0,53.0,214
,,,,,212.0,11.0,59
,,,,,199.0,138.0,143
,,,,,248.0,11.0,36
,,,,,150.0,45.0,164
,,,,,171.0,146.0,220
,,,,,233.0,251.0,154
,,,,,229.0,198.0,78
,,,,,89.0,182.0,135
,,,,,246.0,36.0,126
,,,,,254.0,227.0,235
,,,,,55.0,131.0,234
,,,,,9.0,236.0,27
,,,,,12.0,136.0,148
,,,,,139.0,63.0,70
,,,,,240.0,42.0,178
,,,,,131.0,110.0,81
,,,,,182.0,152.0,41
,,,,,237.0,60.0,86
,,,,,231.0,168.0,55
,,,,,163.0,211.0,52
,,,,,124.0,101.0,27
,,,,,84.0,164.0,145
,,,,,149.0,57.0,30
,,,,,166.0,11.0,179
,,,,,73.0,124.0,57
,,,,,101.0,206.0,61
,,,,,65.0,226.0,126
,,,,,211.0,217.0,45
,,,,,56.0,78.0,166
,,,,,38.0,135.0,40
,,,,,197.0,13.0,226
,,,,,214.0,140.0,117
,,,,,121.0,227.0,25
,,,,,62.0,246.0,122
,,,,,34.0,147.0,92
,,,,,41.0,188.0,121
,,,,,58.0,161.0,86
,,,,,58.0,228.0,236
,,,,,113.0,195.0,106
,,,,,222.0,53.0,165
,,,,,189.0,135.0,125
,,,,,252.0,73.0,212
,,,,,255.0,122.0,80
,,,,,175.0,105.0,147
,,,,,58.0,163.0,129
,,,,,154.0,72.0,107
,,,,,85.0,70.0,81
,,,,,37.0,116.0,195
,,,,,8.0,245.0,131
,,,,,45.0,117.0,248
,,,,,21.0,190.0,53
,,,,,245.0,2.0,196
,,,,,191.0,173.0,225
,,,,,241.0,214.0,187
,,,,,139.0,208.0,16
,,,,,121.0,22.0,195
,,,,,126.0,49.0,26
,,,,,21.0,166.0,129
,,,,,122.0,2.0,15
,,,,,241.0,109.0,176
,,,,,148.0,192.0,136
,,,,,152.0,26.0,133
,,,,,12.0,252.0,168
,,,,,66.0,126.0,191
,,,,,47.0,121.0,71
,,,,,88.0,156.0,80
,,,,,80.0,187.0,86
,,,,,162.0,92.0,20
,,,,,77.0,211.0,76
,,,,,80.0,189.0,243
,,,,,0.0,246.0,193
,,,,,133.0,34.0,176
,,,,,78.0,66.0,126
,,,,,103.0,180.0,224
,,,,,105.0,147.0,254
,,,,,5.0,102.0,51
,,,,,194.0,112.0,131
,,,,,7.0,10.0,209
,,,,,209.0,26.0,30
,,,,,201.0,93.0,182
,,,,,55.0,169.0,251
,,,,,215.0,226.0,134
,,,,,154.0,252.0,154
,,,,,110.0,128.0,206
,,,,,169.0,244.0,101
,,,,,16.0,126.0,210
,,,,,81.0,75.0,105
,,,,,227.0,19.0,14
,,,,,149.0,0.0,54
,,,,,79.0,188.0,222
,,,,,87.0,107.0,179
,,,,,11.0,99.0,191
,,,,,239.0,90.0,5
,,,,,156.0,15.0,190
,,,,,47.0,205.0,102
,,,,,165.0,197.0,157
,,,,,142.0,200.0,135
,,,,,42.0,149.0,98
,,,,,59.0,83.0,117
,,,,,149.0,29.0,249
,,,,,61.0,232.0,128
,,,,,46.0,163.0,194
,,,,,119.0,96.0,13
,,,,,1.0,251.0,72
,,,,,91.0,65.0,134
,,,,,41.0,171.0,135
,,,,,165.0,192.0,200
,,,,,64.0,176.0,4
,,,,,226.0,217.0,159
,,,,,1.0,144.0,174
,,,,,177.0,33.0,234
,,,,,37.0,172.0,209
,,,,,214.0,20.0,81
,,,,,99.0,41.0,229
,,,,,177.0,3.0,175
,,,,,135.0,231.0,44
,,,,,200.0,158.0,124
,,,,,220.0,186.0,30
,,,,,162.0,163.0,86
,,,,,206.0,56.0,92
,,,,,172.0,243.0,90
,,,,,76.0,196.0,68
,,,,,59.0,170.0,210
,,,,,87.0,224.0,128
,,,,,245.0,114.0,58
,,,,,246.0,51.0,108
,,,,,111.0,150.0,223
,,,,,32.0,20.0,218
,,,,,104.0,226.0,149
,,,,,17.0,249.0,226
,,,,,226.0,208.0,56
,,,,,86.0,105.0,52
,,,,,74.0,208.0,31
,,,,,235.0,2.0,4
,,,,,231.0,29.0,153
,,,,,2.0,232.0,203
,,,,,221.0,102.0,36
,,,,,180.0,204.0,130
,,,,,86.0,61.0,119
,,,,,249.0,15.0,97
,,,,,155.0,164.0,164
,,,,,247.0,50.0,187
,,,,,18.0,42.0,92
,,,,,117.0,21.0,7
,,,,,17.0,205.0,13
,,,,,255.0,69.0,55
,,,,,163.0,9.0,118
,,,,,255.0,241.0,20
,,,,,171.0,222.0,93
,,,,,16.0,189.0,40
,,,,,58.0,38.0,13
,,,,,2.0,23.0,29
,,,,,254.0,202.0,229
,,,,,193.0,25.0,252
,,,,,10.0,208.0,252
,,,,,250.0,49.0,193
,,,,,65.0,193.0,0
,,,,,38.0,30.0,143
,,,,,218.0,223.0,227
,,,,,147.0,178.0,120
,,,,,156.0,67.0,145
,,,,,116.0,181.0,121
,,,,,141.0,66.0,189
,,,,,26.0,200.0,146
,,,,,90.0,18.0,182
,,,,,61.0,45.0,5
,,,,,160.0,35.0,231
,,,,,47.0,16.0,79
,,,,,38.0,75.0,171
,,,,,100.0,197.0,131
,,,,,16.0,196.0,79
,,,,,81.0,228.0,53
,,,,,216.0,60.0,192
,,,,,39.0,172.0,101
,,,,,24.0,16.0,55
,,,,,214.0,47.0,71
,,,,,23.0,176.0,202
,,,,,161.0,243.0,52
,,,,,90.0,155.0,3
,,,,,0.0,105.0,0
,,,,,181.0,152.0,35
,,,,,19.0,192.0,160
,,,,,228.0,191.0,8
,,,,,234.0,214.0,110
,,,,,161.0,25.0,70
,,,,,249.0,53.0,158
,,,,,211.0,123.0,94
,,,,,20.0,211.0,44
,,,,,66.0,80.0,11
,,,,,53.0,19.0,171
,,,,,211.0,0.0,68
,,,,,246.0,245.0,106
,,,,,106.0,66.0,168
,,,,,113.0,83.0,63
,,,,,58.0,118.0,137
,,,,,116.0,45.0,236
,,,,,63.0,44.0,37
,,,,,206.0,63.0,178
,,,,,127.0,195.0,202
,,,,,150.0,84.0,233
,,,,,109.0,112.0,181
,,,,,173.0,120.0,87
,,,,,186.0,163.0,140
,,,,,92.0,32.0,19
,,,,,201.0,209.0,141
,,,,,230.0,127.0,119
,,,,,6.0,54.0,88
,,,,,184.0,25.0,3
,,,,,15.0,146.0,113
,,,,,187.0,228.0,226
,,,,,40.0,143.0,142
,,,,,23.0,186.0,161
,,,,,127.0,67.0,169
,,,,,63.0,185.0,29
,,,,,42.0,0.0,253
,,,,,72.0,214.0,210
,,,,,232.0,231.0,102
,,,,,234.0,226.0,84
,,,,,147.0,7.0,25
,,,,,248.0,77.0,86
,,,,,98.0,239.0,22
,,,,,140.0,196.0,29
,,,,,233.0,44.0,31
,,,,,132.0,244.0,141
,,,,,171.0,87.0,130
,,,,,83.0,205.0,135
,,,,,70.0,5.0,29
,,,,,123.0,28.0,157
,,,,,113.0,42.0,239
,,,,,60.0,128.0,9
,,,,,73.0,23.0,21
,,,,,80.0,20.0,215
,,,,,207.0,149.0,175
,,,,,142.0,166.0,104
,,,,,253.0,130.0,169
,,,,,4.0,53.0,154
,,,,,171.0,234.0,191
,,,,,181.0,78.0,203
,,,,,126.0,191.0,226
,,,,,124.0,144.0,246
,,,,,148.0,41.0,199
,,,,,164.0,191.0,255
,,,,,190.0,248.0,147
,,,,,150.0,145.0,72
,,,,,109.0,192.0,172
,,,,,121.0,217.0,105
,,,,,206.0,224.0,140
,,,,,207.0,236.0,52
,,,,,123.0,158.0,78
,,,,,108.0,161.0,98
,,,,,78.0,66.0,171
,,,,,255.0,253.0,187
,,,,,223.0,122.0,1
,,,,,7.0,52.0,211
,,,,,17.0,54.0,78
,,,,,132.0,122.0,135
,,,,,162.0,70.0,228
,,,,,170.0,227.0,153
,,,,,223.0,43.0,70
,,,,,241.0,185.0,130
,,,,,27.0,190.0,82
,,,,,161.0,213.0,131
,,,,,47.0,140.0,196
,,,,,6.0,203.0,228
,,,,,245.0,214.0,110
,,,,,197.0,114.0,242
,,,,,114.0,31.0,184
,,,,,103.0,148.0,254
,,,,,25.0,129.0,33
,,,,,210.0,113.0,224
,,,,,36.0,29.0,115
,,,,,101.0,39.0,80
,,,,,145.0,110.0,240
,,,,,250.0,179.0,116
,,,,,233.0,163.0,80
,,,,,160.0,76.0,197
,,,,,192.0,235.0,50
,,,,,174.0,105.0,25
,,,,,120.0,254.0,14
,,,,,43.0,191.0,249
,,,,,122.0,226.0,192
,,,,,44.0,142.0,101
,,,,,168.0,139.0,47
,,,,,53.0,216.0,10
,,,,,233.0,190.0,112
,,,,,12.0,24.0,216
,,,,,202.0,63.0,212
,,,,,152.0,241.0,12
,,,,,161.0,158.0,137
,,,,,228.0,144.0,76
,,,,,121.0,202.0,59
,,,,,109.0,10.0,81
,,,,,126.0,152.0,152
,,,,,170.0,151.0,107
,,,,,243.0,123.0,7
,,,,,40.0,120.0,118
,,,,,30.0,81.0,114
,,,,,217.0,26.0,152
,,,,,0.0,125.0,233
,,,,,194.0,176.0,115
,,,,,115.0,171.0,224
,,,,,174.0,67.0,99
,,,,,229.0,207.0,169
,,,,,189.0,204.0,112
,,,,,95.0,168.0,187
,,,,,93.0,103.0,138
,,,,,157.0,151.0,26
,,,,,189.0,107.0,4
,,,,,100.0,118.0,192
,,,,,136.0,227.0,168
,,,,,104.0,186.0,16
,,,,,31.0,132.0,112
,,,,,212.0,21.0,122
,,,,,55.0,196.0,233
,,,,,251.0,131.0,41
,,,,,233.0,81.0,128
,,,,,86.0,206.0,74
,,,,,197.0,109.0,178
,,,,,37.0,231.0,131
,,,,,8.0,140.0,219
,,,,,137.0,125.0,211
,,,,,112.0,241.0,66
,,,,,229.0,160.0,194
,,,,,186.0,27.0,98
,,,,,85.0,227.0,42
,,,,,172.0,153.0,223
,,,,,63.0,193.0,98
,,,,,116.0,116.0,171
,,,,,189.0,203.0,13
,,,,,48.0,68.0,166
,,,,,212.0,48.0,147
,,,,,245.0,188.0,249
,,,,,149.0,252.0,94
,,,,,1.0,23.0,179
,,,,,203.0,77.0,156
,,,,,13.0,101.0,88
,,,,,90.0,11.0,192
,,,,,71.0,221.0,7
,,,,,253.0,242.0,83
,,,,,103.0,52.0,140
,,,,,177.0,132.0,184
,,,,,123.0,218.0,143
,,,,,153.0,251.0,113
,,,,,185.0,222.0,202
,,,,,213.0,94.0,132
,,,,,26.0,75.0,162
,,,,,29.0,38.0,111
,,,,,38.0,162.0,130
,,,,,154.0,185.0,70
,,,,,184.0,231.0,86
,,,,,90.0,131.0,88
,,,,,82.0,185.0,92
,,,,,220.0,242.0,211
,,,,,138.0,133.0,166
,,,,,197.0,177.0,100
,,,,,28.0,114.0,224
,,,,,149.0,64.0,225
,,,,,62.0,192.0,200
,,,,,163.0,212.0,127
,,,,,236.0,155.0,173
,,,,,226.0,111.0,138
,,,,,69.0,245.0,147
,,,,,33.0,75.0,42
,,,,,125.0,32.0,177
,,,,,192.0,114.0,211
,,,,,126.0,65.0,188
,,,,,171.0,170.0,87
,,,,,0.0,88.0,33
,,,,,127.0,110.0,173
,,,,,186.0,161.0,169
,,,,,249.0,227.0,147
,,,,,182.0,219.0,106
,,,,,63.0,113.0,188
,,,,,19.0,23.0,105
,,,,,23.0,194.0,68
,,,,,148.0,78.0,34
,,,,,232.0,100.0,89
,,,,,93.0,141.0,162
,,,,,207.0,249.0,6
,,,,,211.0,51.0,83
,,,,,235.0,118.0,140
,,,,,233.0,225.0,7
,,,,,164.0,61.0,151
,,,,,74.0,71.0,208
,,,,,98.0,237.0,29
,,,,,223.0,196.0,171
,,,,,11.0,51.0,127
,,,,,149.0,149.0,232
,,,,,126.0,60.0,158
,,,,,67.0,206.0,108
,,,,,105.0,181.0,233
,,,,,92.0,17.0,89
,,,,,240.0,133.0,179
,,,,,162.0,92.0,18
,,,,,126.0,133.0,34
,,,,,26.0,143.0,3
,,,,,120.0,233.0,189
,,,,,86.0,57.0,77
,,,,,13.0,140.0,236
,,,,,223.0,160.0,149
,,,,,166.0,219.0,196
,,,,,230.0,104.0,165
,,,,,34.0,115.0,1
,,,,,97.0,161.0,57
,,,,,113.0,222.0,228
,,,,,133.0,5.0,36
,,,,,14.0,185.0,145
,,,,,170.0,186.0,165
,,,,,144.0,211.0,216
,,,,,112.0,160.0,219
,,,,,190.0,193.0,31
,,,,,73.0,186.0,88
,,,,,151.0,53.0,243
,,,,,220.0,43.0,125
,,,,,163.0,182.0,18
,,,,,72.0,105.0,27
,,,,,65.0,156.0,226
,,,,,138.0,58.0,120
,,,,,226.0,46.0,26
,,,,,112.0,157.0,150
,,,,,195.0,246.0,233
,,,,,13.0,1.0,17
,,,,,192.0,13.0,96
,,,,,10.0,212.0,89
,,,,,95.0,93.0,248
,,,,,115.0,198.0,171
,,,,,17.0,179.0,165
,,,,,200.0,243.0,59
,,,,,33.0,124.0,67
,,,,,59.0,128.0,173
,,,,,109.0,140.0,67
,,,,,127.0,232.0,69
,,,,,231.0,222.0,165
,,,,,65.0,102.0,176
